nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT02891460,Pilot Study to Evaluate the Clinical Response to Mitomycin-C in Hydrogel (TC-3) Administered Intravesically in NMIBC Patients,"Evaluation of the Clinical Response of Mitomycin-C (MMC) Embedded in Hydrogel (TC-3) in Comparison to Mitomycin C in Saline, When Administered Intravesically, Pre-TURBT in Non Muscle Invasive Bladder Cancer (NMIBC) Patients. Muscle Invasive Bladder Cancer (NMIBC) Patients",The purpose of this study is to evaluate the clinical response of the tumors within the bladder of recurrent NMIBC patients to Mitomycin-C embedded in UroGen Pharma's (known at that time as TheraCoat Ltd.) TC-3 Sterile Hydrogel (TC-3) and to evaluate the patency of ureters 6 hr post instillation.,"An open label, successive dose escalation trial in subjects with Non Muscle Invasive Bladder Cancer (NMIBC), designed to evaluate the clinical response of low-intermediate risk tumors within the bladder to Mitomycin-C embedded in TC-3 Sterile Hydrogel (TC-3), administered intravesically, prior to TURBT in NMIBC subjects.

Eligible subjects with NMIBC will be recruited to the trial following the initial diagnostic cystoscopy. During the diagnostic cystoscopy, the number of tumor lesions, their size and location will be documented and recorded with video or photo cystoscopy.

A baseline cystoscopy will be conducted in all subjects for the evaluation of number of tumors and their diameters, and for mapping of their location. Baseline blood samples for liver and renal functions, as well as for complete blood count (CBC) and coagulation tests will be drawn prior to instillation to ensure eligibility and to serve as a reference point for systemic safety follow-up.

A future TURBT has been planned for 8-10 weeks post screening. Enrolled subjects will be treated successively with 40mg MMC in 40 mL TC-3 (the first 6 subjects) and with 80 mg MMC in 40 mL TC-3 (the following 12 subjects). At treatment session initiation, an 18-20 Fr two-way catheter will be inserted into the subject's bladder in order to completely empty the bladder of urine. Thereafter, a volume of 40 mL of cooled TC-3 mixed with 40 mg or 80 mg of MMC will be instilled through the catheter into the bladder of the subject. The catheter will then be ligated for twenty minutes, after which it will be drawn out of the bladder and the subject was will be allowed to urinate freely.

The subjects will undergo six weekly bladder instillations according to their assigned treatment of either 40 mg MMC (Group A) or 80 mg MMC (Group B) in 40 mL of TC-3. Following completion of instillation treatment series, there will be a 2-4 weeks healing period prior to next follow up visit (overall 10-12 weeks post screening). During 2-4 weeks follow-up (FU) visit, the lesions' status will be examined under cystoscopy. For subjects who will appear to have complete response (CR), this will be confirmed based on histological results. For subjects that will not be classified as having CR, decision about performance of TURBT or giving additional treatment will be at the PI's discretion.

Following 2-4 week FU visit, subjects will be managed according to their local standard guidelines. All patients will attempt to be followed up for 12 months following 2-4 weeks FU within the trial. These visits will be documented and data regarding recurrence and progression will be collected. Moreover, biopsy slides prior (when available), and following treatment will be collected and analyzed by an independent uro-pathologist.",COMPLETED,,2013-01,2015-03,2014-02,INTERVENTIONAL,NA,NON_RANDOMIZED,PARALLEL,NONE,TREATMENT,18,ACTUAL
NCT04884360,D9319C00001- 1L OC Mono Global RCT,"A Randomised, Double-blind, Placebo-controlled, Phase III Study of Olaparib Maintenance Monotherapy in Participants With BRCA Wild Type Advanced High Grade Serous or Endometrioid Ovarian Cancer Following Response to Standard First-line Platinum-based Chemotherapy (MONO-OLA1)","This is a Phase III, randomised, double-blind, placebo-controlled, multicentre, international study assessing the efficacy and safety of maintenance olaparib compared with placebo in BRCAwt participants with Stage III to IV high grade serous or endometroid ovarian cancer (including fallopian tube cancer or primary peritoneal cancer) who are in complete or partial response following treatment with standard first-line platinum-based chemotherapy.",,ACTIVE_NOT_RECRUITING,,2021-05-31,2026-04-30,2025-04-30,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,QUADRUPLE,TREATMENT,366,ACTUAL
NCT06288360,Neoadjuvant Immunochemotherapy in PD-L1-negative LACC,"Neoadjuvant Chemotherapy Plus Camrelizumab in PD-L1-negative Locally Advanced Cervical Cancer: a Multicentre, Single-arm, Phase 2 Trial","This is a multicenter, prospective, single-arm, phase 2 clinical trial designed to evaluate the therapeutic efficacy of the NACI (neoadjuvant chemotherapy plus Camrelizumab) for PD-L1-negative locally advanced cervical cancer.","This multicenter, prospective, single-arm clinical trial is designed to enroll patients with PD-L1-negative, locally advanced cervical cancer. Patients will receive an initial course of priming neoadjuvant chemotherapy, followed by two courses of neoadjuvant immunochemotherapy. The study aims to evaluate the effects of combining neoadjuvant chemotherapy with a PD-1 inhibitor on tumor remission rates, surgical complications, positive margin rates, and patient survival. Additionally, the trial will investigate changes in local immune-related factors and tumor cells during treatment, as well as identify biomarkers that may influence the efficacy of neoadjuvant immunochemotherapy.",RECRUITING,,2024-09-12,2030-12-12,2025-12-31,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,40,ESTIMATED
NCT00005660,"The Evaluation of Oral Acitretin in the Treatment of Psoriasis, Cutaneous Disorders of Keratinization, Multiple Basal Cell Carcinomas and Other Retinoid Responsive Diseases","The Evaluation of Oral Acitretin in the Treatment of Psoriasis, Cutaneous Disorders of Keratinization, Multiple Basal Cell Carcinomas and Other Retinoid Responsive Diseases","This is a continuing study which evaluates the long-term safety and efficacy of oral acitretin in an open manner in the treatment of psoriasis, cutaneous disorders of keratinization, multiple basal cell carcinomas and other retinoid responsive diseases.","This is a continuing study which evaluates the long-term safety and efficacy of oral acitretin in an open manner in the treatment of psoriasis, cutaneous disorders of keratinization, multiple basal cell carcinomas and other retinoid responsive diseases.",COMPLETED,,1977-10,2001-11,,OBSERVATIONAL,,,,,,130,
NCT05525260,Limonene for Pulmonary Nodule Chemoprevention,A Randomized Phase II Trial of Limonene for Pulmonary Nodule Chemoprevention,The prevention and treatment of lung nodules involves many fields in preventive medicine and clinical medicine. A nodule is a growth or lump that may be malignant (cancer) or benign (not cancer). This study is aim to investigate the chemopreventive effect of limonene in inhibiting the occurrence/progression of ground glass pulmonary nodules. It is expected that limonene can be used as a safe and effective chemopreventive agent for preventing the development/progress of pulmonary nodules as well as expanding the indications of limonene.,"Early prevention, early detection and early treatment of lung cancer can help reduce the incidence and improve the survival rate.Chemoprevention is known to have an important role in high-risk people because it has the potential to prevent or reverse the progression of lung cancer.Lung nodules are good targets for testing the efficacy of chemopreventive agents.So far，none of the chemopreventive agents have been shown to be effective.

Limonene is widely found in the essential oils of traditional Chinese medicine tangerine peel, green peel and other plants. Its taste is sour, sweet and pungent. It has an aromatic odor effect. Limonene Capsule, a Chinese patent medicine, has been on the market, which is suitable for the treatment of cholecystitis, cholangitis, cholelithiasis, and postoperative biliary syndrome.Preliminary studies of the research group suggest that it has a potential anti-cancer effect.

This randomized, double-blind, controlled trial studied limonene compared with placebo in treating high-risk patients with pure ground glass pulmonary nodules，so as to expand indications.",RECRUITING,,2023-02,2025-12,2024-02,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,TRIPLE,PREVENTION,160,ESTIMATED
NCT05105360,Prevention of Petersen's Hernia After Laparoscopic Gastrectomy,"Prevention of Petersen's Hernia After Laparoscopic Gastrectomy for Gastric Cancer, Prospective, Multicenter Trial","* Aim of this study To compare the cases underwent operation to treat intestinal obstruction caused by Peterson hernia within 3 years after laparoscopic gastrectomy between closure method and Mefix methods.
* Primary end point: The cases underwent operation to treat intestinal obstruction caused by Peterson hernia within 3 years after laparoscopic gastrectomy was not- inferior between Closure and MEFIX.
* Secondary endpoint: Procedures' times (minutes), bleeding, Hospital stays (days) Occurrence of postoperative small bowel obstruction within 30 days after surgery, Short-term complications within 30 days after surgery, Occurrence of Petersen's Hernia according to the use of anti-adhesion agents, anastomotic methods, CLOSURE or MEFIX previous surgical suture condition, hernia degree, and bowel condition (strangulation, perforation) at the timing of emergent operation for treatment of Petersen's Hernia obstructions","1. Background

1. Petersen's hernia after gastrectomy Petersen's hernia was reported in 1900 by German surgeon Walther Petersen following the occurrence of an internal hernia after gastrectomy and gastrojejunostomy (G-J) 1\[\]. Petersen's hernia occurs in the free space posterior to a G-J site after any type of G-J and is caused by herniation of the small bowel through the defect between the small bowel mesentery and the transverse mesocolon.

   As shown in CT figure in Figure 1, the small bowel mesentery rotates and twists, leading to an emergency situation in which necrosis of the entire small intestine occurs due to decreased blood circulation of the small intestine The occurrence rate of Petersen's hernias after laparoscopic Roux-en-Y G-J is approximately 1.7\~9.7%

   - Peterson's hernia can occur in the RNY esophagojejunal anastomosis after gastrectomy, or after the RNY gastrojejunostomy and Billroth type 2 anastomosis after distal gastrectomy. Also, it can occur after the obesity surgery RNY gastric bypass surgery.
2. The incidence of internal hernia has been reported to be higher in laparoscopic approaches than in open gastrectomy One possible cause of the increasing incidence of Petersen's hernias is the recent development of minimally invasive surgery. A higher incidence of internal hernia is reported in minimally invasive gastrectomy than in open gastrectomy.

   After open surgery, adhesion was made between the small bowel and the operative wound site, however with minimally invasive surgery, adhesion is remarkably decreased, not only because of the disappearance of the open wound in the upper abdomen but also the use of antiadhesive agent Therefore, non-absorbable sutures require the closure of Peterson's spaces, and according to report of Blockhuys M, the frequency of internal hernia decreased after closure of Petersen's space.

   The frequency of internal hernia significantly decreases when Peterson space closure is implemented compared to the group that performed mesentery defect closure only.
3. The problem of Petersen's space closure procedure The closure of the defect at Petersen's space can induce bleeding by injuring the mesenteric vessels, as well as small bowel ischemia, caused by injuring the peripheral mesenteric vessels near the small bowel lumen. It has also been reported that early postoperative obstruction could be due to jejunal kinking of the closing site of the mesenteric defect. The closure of mesenteric defects increased the risk for severe postoperative complications in the early postoperative phase (\<30 days) following the closure, mainly because of kinking of the jejunostomy site. We also encountered kinking of the jejunojejunostomy in the early postoperative periods after gastrectomy. However, it is not easy to determine if the complications are because of kinking of the entero-entero anastomosis or the adhesion effect from the closure of Petersen's space. Peterson space closure is necessary, but it is difficult by technical problem to develop an easy method.
4. Previous study We conducted jejunal mesentery fixing (Mefix) to the transverse mesocolon with a non-absorbable suture to prevent of a Petersen's hernia.

The theory of the Mefix method is as follows. When the mesentery of the small intestine is fixed to the transverse mesocolon between the small bowel and the colon mesentery, the defect still remains. However, the small bowel does not enter the defect because the small bowel mesentery is fixed at the transverse mesocolon; consequently, a Petersen's hernia does not occur.

MEFIX method allowed partial herniation of bowel, but it prevent of total herniation. This prevent bowel infarction

We closed Petersen's space defect between March 1st, 2016 and Dec 31th, 2017 (N=49), and we performed the Mefix procedure between July 1st, 2017 and June 30th, 2018 (N=26). We classified patients into the Petersen's space closure group (closure group) and the mesentery fixing group (Mefix group). All patients visited the hospital at six months and one year after surgery, and a CT scan was performed to check for the recurrence of gastric cancer. We determined the incidence of Petersen's hernia by abdominal CT scan, and we found no incidence of Petersen's hernias in either group. The procedure times for mesentery fixing (3.7 ± 1.1 minutes) were significantly shorter than those for Petersen's space closures (7.5 ± 1.5 minutes) (p\<0.001). However, a retrospective study and a small group of patients seem to require a large, prospective random study.",ACTIVE_NOT_RECRUITING,,2022-04-01,2029-01-26,2027-01-26,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,PREVENTION,444,ESTIMATED
NCT00028860,Combination Chemotherapy Following Surgery in Treating Patients With Urinary Tract Cancer,A Phase II Trial Of Adjuvant Chemotherapy For High Risk Transitional Cell Carcinoma Of The Urothelium,"RATIONALE: Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Combining more than one drug may kill more tumor cells.

PURPOSE: Phase II trial to study the effectiveness of combination chemotherapy following surgery in treating patients who have urinary tract cancer.","OBJECTIVES:

* Determine the time to treatment failure and disease-free survival in patients with high-risk transitional cell carcinoma of the urothelium treated with adjuvant paclitaxel, ifosfamide, carboplatin, and gemcitabine.
* Determine the tolerability and feasibility of this regimen in these patients.

OUTLINE: Patients are stratified according to disease stage.

Patients receive paclitaxel IV over 3 hours followed by carboplatin IV over 1 hour on day 1, ifosfamide IV over 1 hour on days 1-3, and filgrastim (G-CSF) subcutaneously (SC) once daily beginning on day 4 and continuing until blood counts recover. Treatment repeats every 21 days for a total of 2 courses.

Beginning 3 weeks after the completion of the second course of chemotherapy, patients receive gemcitabine IV over 30 minutes on days 1 and 8 and carboplatin IV over 1 hour on day 1. Patients also receive G-CSF SC once daily on days 2-6 and again beginning on day 9 and continuing until blood counts recover. Treatment repeats every 21 days for a total of 2 courses in the absence of disease progression or unacceptable toxicity.

Patients are followed at 3 months, every 6 months for 2 years, and then annually for 3 years.

PROJECTED ACCRUAL: A total of 10-30 patients will be accrued for this study.",COMPLETED,,2001-10,2004-10,,INTERVENTIONAL,PHASE2,,,,TREATMENT,0,
NCT01432860,A Comparison of Interventions to Teach Melanoma Patients Skin Self-examination,A Comparison of Interventions to Teach Melanoma Patients Skin Self-examination,"The almost 724,000 Americans survivors of melanoma are estimated to have 4 first degree relatives per case; thus, 2.8 million Americans are at increased risk of developing melanoma in comparison to the general public. Skin self-examination (SSE) with the assistance of a partner by these individuals could improve survival. If effective, the workbook tested in this proposal could be distributed to people at risk of developing melanoma by large scale means in physicians office.","Population based registries document that survival from melanoma, a growing public health problem with approximately 70,000 new melanoma cases and an estimated 8,600 deaths in 2010, is dependent on the thickness of the melanoma. By facilitating seeking medical care, skin self-examinations (SSEs) by individuals with a prior history of melanoma, who are at risk to develop subsequent melanomas, may lead to the early detection and treatment of melanoma when it is usually more effective. Thus, further research that enhances early detection is warranted and our application directly tests novel methods of training high-risk melanoma patients and their partners on how to conduct SSEs to promote early detection. Our proposed research builds upon the strengths of the R21 that: a) established that in-person training to conduct SSE with a partner significantly enhanced SSE performance 4 months after the intervention, and b) developed and pilot tested a manualized take-home workbook training approach (WORKBOOK). Our pilot work on the WORKBOOK with partners suggests that patient-partner dyads (n = 21) perceived it to be readable, useful, and in the short term 4 month follow-up, empirically equivalent in promoting SSE knowledge, skills, and behaviors compared with patient-partner dyads in the in-person partner training condition (n = 19). Our proposed research builds on our NCI funded studies by conducting a formal examination with 430 pairs (860 subjects) randomized to either the in-person or workbook training vs. an assessment only control group that receives standard of care over a 2 year longitudinal study with 4 month interval evaluations. An additional group of 70 pairs (140 subjects) has been added to test a tablet computer-based program.

Our proposed research directly tests novel methods of training Stage I and IIB melanoma patients, who have a 5 year survival of 80-90%, and their partners, on how to conduct SSEs. We will compare the efficacy of the in-person training vs. workbook for patients and partners vs. controls on SSE knowledge/skill acquisition and retention, and SSE performance and accuracy on a short (4 and 8 months post baseline) and long term basis (12, 16, 20, and 24 months post baseline) and examine whether partner-patient relationship-qualities moderate the relationship between the training approaches and SSEs knowledge/skill acquisition and retention, and SSE performance and accuracy. The tablet computer-based program will also be tested for efficacy and compared with the previous groups.

Establishing health promotion partnerships is important to those at risk to develop melanoma because SSE is difficult to successfully perform as an individual. It is expected that the workbook will promote SSE at least as well as and perhaps better than in-person training and become an easily disseminated SSE training approach that is not dependent on the time and teaching skills of the non-MD clinical office staff.",COMPLETED,,2011-09,2015-05,2015-05,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,SCREENING,1000,ACTUAL
NCT02498860,Efficacy and Safety of Adjuvant Pemetrexed Plus Cisplatin for Adenocarcinoma of Lung,"Efficacy and Safety of Pemetrexed Plus Cisplatin as Combination Chemotherapy for Post-operative Adenocarcinoma : Multi-center, Single Arm, Open-label, Phase Ⅱ Trial","Two-Year Disease Free Survival Rate of Stage IB\~IIIA adenocarcinoma after Adjuvant Chemotherapy with Pemetrexed and Cisplatin will be assessed. A total of 106 patients will be recruited for 12 months, and followed for two years, thus the duration of study will be 36 months.","Primary endpoint : 2 year disease free survival

Secondary endpoints:

Overall survival, Frequency and severity of adverse events",COMPLETED,,2015-09-01,2021-07-31,2018-02-06,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,106,ACTUAL
NCT00023660,"Radiation Therapy Plus Celecoxib, Fluorouracil, and Cisplatin in Patients With Locally Advanced Cervical Cancer","A Phase I/II Study Of COX-2 Inhibitor, CELEBREX (CELECOXIB), And Chemoradiation In Patients With Locally Advanced Cervical Cancer","RATIONALE: Radiation therapy uses high-energy x-rays to damage tumor cells. Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Giving radiation therapy in different ways and combining it with chemotherapy may kill more tumor cells. Celecoxib may slow the growth of cervical cancer by stopping blood flow to the tumor.

PURPOSE: Phase I/II trial to study the effectiveness of radiation therapy plus celecoxib, fluorouracil, and cisplatin in treating patients who have locally advanced cervical cancer.","OBJECTIVES:

* Determine treatment-related toxicity rates in patients with locally advanced cervical cancer treated with external beam radiotherapy and brachytherapy concurrently with celecoxib, fluorouracil, and cisplatin.
* Determine whether this regimen increases locoregional control rates, distant control, disease-free survival, and overall survival in these patients.
* Determine whether first-failure patterns in patients treated with this regimen are changed compared to historical controls.

OUTLINE: This is a multicenter study.

Patients undergo external beam pelvic radiotherapy once daily five days a weeks for 5 weeks beginning on day 1. Within 8 weeks, patients undergo low-dose or high-dose brachytherapy. Patients also receive concurrent chemotherapy comprising fluorouracil IV continuously over days 2-5, 23-26, and 44-47 and cisplatin IV over 4 hours on days 1, 22, and 43. Oral celecoxib is administered twice daily beginning on day 1 and continuing for 12 months.

Patients are followed every 3 months for 2 years, every 4 months for 1 year, every 6 months for 2 years, and then annually thereafter.

PROJECTED ACCRUAL: A total of 83 patients will be accrued for this study within 1.5 years.",COMPLETED,,2001-08,,2005-01,INTERVENTIONAL,PHASE1|PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,84,ACTUAL
NCT03177460,"Daratumumab or FMS Inhibitor JNJ-40346527 Before Surgery in Treating Patients With High-Risk, Resectable Localized or Locally Advanced Prostate Cancer",A Pilot Presurgical Study of Daratumumab (CD38 Antagonist) or JNJ-40346527 in Men With High-Risk Localized Prostate Cancer Followed by Radical Prostatectomy,"This phase I trial studies the side effects of daratumumab or FMS inhibitor JNJ-40346527 before surgery in treating patients with high-risk prostate cancer that can be removed by surgery and has not spread to other parts of the body or has spread to nearby tissue or lymph nodes. Immunotherapy with monoclonal antibodies, such as daratumumab, may help the body's immune system attack the cancer, and may interfere with the ability of tumor cells to grow and spreadFMS inhibitor JNJ-40346527 may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Giving daratumumab or FMS inhibitor JNJ-40346527 before surgery may work better in treating patients with prostate cancer.","PRIMARY OBJECTIVES:

I. Safety and tolerability of therapy with the study drugs in men with high-risk localized prostate cancer.

SECONDARY OBJECTIVES:

I. To assess the proportion of patients who achieve pathological complete response (CR) with the study drugs in men with high-risk localized prostate cancer.

EXPLORATORY OBJECTIVES:

I. To study immunological changes in tumor tissues and peripheral blood in response to the study drugs in men with high-risk localized prostate cancer.

OUTLINE: Patients are assigned to 1 of 2 arms.

ARM A: Patients receive daratumumab intravenously (IV) over 4-8 hours once weekly for 4 weeks in the absence of disease progression or unacceptable toxicity. Patients then undergo radical prostatectomy during week 6.

ARM B: Patients receive FMS inhibitor JNJ-40346527 orally (PO) twice daily (BID) for 4-5 weeks in the absence of disease progression or unacceptable toxicity. After a 3 day wash-out period, patients undergo radical prostatectomy.

After completion of study treatment, patients are followed up at week 18.",COMPLETED,,2017-06-07,2024-01-30,2024-01-30,INTERVENTIONAL,PHASE1,NON_RANDOMIZED,PARALLEL,NONE,TREATMENT,33,ACTUAL
NCT03934060,Strength Training and ADLs in Childhood Leukemia and Lymphoma Patients,Effects of a Specific Strength Training Regarding Activities of Daily Living (ADLs) Associated With Movement During Treatment of Leukemia or Non-Hodgkin Lymphoma in Childhood and Adolescence,"Reduced activity levels and reduced muscular strength could severely impair the activities of daily living (ADLs) in pediatric leukemia and Non-Hodgkin lymphoma patients. Increased muscle strength is associated with improved accomplishment of ADLs and consequently greatest possible normality, autonomy and mobility. Primary outcome of this RCT (n=20/20) is the analysis of effects of a treatment-associated and close to every day life strength training (2-3 times/week) compared to a general exercise program (standard care).",,COMPLETED,,2017-09-01,2021-02-25,2021-02-25,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,40,ACTUAL
NCT05001360,Study of FMT Combined With Nivolumab in Gastric Cancer,Evaluating the Efficacy and Safety of FMT Capsules XBI-302 Combined With Nivolumab in the Treatment of Anti-PD-1/L1 Resistant Gastric Cancer,"This study is a single-arm, single center study. The purpose of this study is to evaluate the efficacy and safety of FMT capsules XBI-302 combined with Nivolumab in the treatment of anti-PD-1/L1 resistant gastric cancer.","The primary purpose of this single-arm, open-label, single center trial is to evaluate the efficacy and safety of XBI-302 combined with Nivolumab in the treatment of anti-PD-1/L1 resistant gastric cancer.

During treatment period, all eligible subjects will receive XBI-302 with Nivolumab following gut preparation. The imaging evaluation of efficacy will be performed every 6 weeks.",WITHDRAWN,We could not get the IRB approval.,2021-10,2023-11,2023-10,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,0,ACTUAL
NCT00945360,Aromatase Inhibitors for Treatment of Uterine Leiomyomas,Aromatase Inhibitors for the Prevention of the Growth of Uterine Leiomyomas in Perimenopausal Women: A Pilot Study,Fibroids are benign tumors that might results in bleeding. Surgery is their definitive treatment. Some medical therapies have been tried for women who wish to preserve their uterus. Recent reports have demonstrated a role for a new category of drugs called aromatase inhibitor (such as Femara) in the treatment of fibroids. This study is conducted to assess the effect of Femara (letrozole) on the size of fibroids in women around menopause.,"Fibroids (leiomyomas) are benign tumors that originate in the musculature of the uterus. They are the most common cause for removal of the uterus in women. Surgery is the final definitive treatment of fibroids. However, surgery is relatively risky. Hence, a few medical therapies have been tried for women who wish to preserve their uterus. However, most of those therapies have side effects that prohibit their routine use. Recent reports have demonstrated a role for a new category of drugs called aromatase inhibitor ( such as Femara) in the treatment of fibroids. To the best of our knowledge, this drug has not been studied yet in the management of fibroid of the uterus apart from one case report.

The objective of the current study is to assess the effect of aromatase inhibitors, specifically Femara (letrozole) on the size of fibroids in women around menopause. We are hoping that by decreasing their size, we could avoid having patients undergo surgery. The data generated is invaluable in that sense.",WITHDRAWN,Inability to recruit patients,2011-03,2011-05,2011-05,INTERVENTIONAL,PHASE1,NA,SINGLE_GROUP,NONE,TREATMENT,0,ACTUAL
NCT05338060,A Systems Approach to Immunotherapy Biomarker Identification Within the Postoperative Wound-Healing Microenvironment in Patients With Gastroesophageal Cancer,A Systems Approach to Immunotherapy Biomarker Identification Within the Postoperative Wound-Healing Microenvironment in Patients With Gastroesophageal Cancer,"The purpose of this research is to collect surgical drain fluid and blood from patients who have undergone surgery for gastric or esophageal cancer, and to analyze the fluid and blood using a variety of laboratory techniques for molecular markers capable of predicting response to immunotherapy.",,ACTIVE_NOT_RECRUITING,,2022-01-26,2026-01-30,2025-12-30,OBSERVATIONAL,,,,,,10,ACTUAL
NCT06180460,CALM: Managing Distress in Malignant Brain Cancer,Managing Distress in Malignant Brain Cancer - Phase IIc RCT,"The purpose of this study is to test an empirically supported psychotherapeutic intervention, Managing Cancer and Living Meaningfully (CALM), compared to treatment as usual (TAU) in those with malignant brain cancer diagnoses.",,ACTIVE_NOT_RECRUITING,,2023-11-10,2025-12-31,2025-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,60,ACTUAL
NCT06846060,A Mindfulness-Based Self-Compassion Program,The Effect of a Mindfulness-Based Self-Compassion Program Applied to Women Diagnosed With Breast Cancer on Spiritual Well-Being and Self-Compassion Levels: A Randomized-Controlled Study,"The purpose of this study is a pre-test-post-test, randomized controlled experimental study with a control group, planned to examine the effect of the mindfulness-based self-compassion program applied on women with breast cancer on spiritual well-being and self-compassion levels.","The research was designed experimentally. The research will be conducted between February 2025 and April 2025 with female patients diagnosed with breast cancer who were treated in the oncology service of Cumhuriyet University Faculty of Medicine hospital in Sivas-Central province in the middle of Turkey and who meet the inclusion criteria. The study will be carried out face to face after obtaining the necessary institutional permissions. Participants to be included in the research will be included in the sample by taking into account the inclusion criteria at each stage. After the subject, purpose and method of the study are explained to the participants to be included in the study, they will be asked to fill out the informed consent form. Participants will then be divided into intervention and control groups by simple randomization method. Before the intervention, an information form, Self-Compassion Scale and Spiritual Well-Being Scale (FACIT-SP-12) will be applied to both groups. The implementation of the study will be carried out at the patient's convenience, in a time period that will not interfere with his treatment in any way, and in a special area determined by the hospital management, while preserving his privacy. A mindfullness-based intervention program consisting of 8 sessions will be applied to the Intervention Group. No intervention will be applied to the control group. At the end of the intervention program, the Self-Compassion Scale and Spiritual Well-Being Scale (FACIT-SP-12) will be administered to both groups.",NOT_YET_RECRUITING,,2025-03-03,2025-04-07,2025-03-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,64,ESTIMATED
NCT04450160,Trial of AEO in New Glioblastoma (GBM),"A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme","This is a multicenter, Phase 2, Proof-of-concept study in subjects with newly diagnosed glioblastoma multiforme (GBM).

All subjects will receive standard of care therapy for the treatment of their GBM and any Anti-Epileptic Drug (AED) deemed necessary for their surgical resection of the GBM. Patients who are taking concomitant AEDs will be eligible for the study. Treatment with Anhydrous Enol-Oxaloacetate will be added to the Standard of Care.

This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival.","Currently, the multidisciplinary Standard of Care treatment for Glioblastoma multiforme includes maximal surgical resection of the tumor followed by radiotherapy plus concomitant and maintenance temozolomide chemotherapy.This study will treat newly diagnosed GBM patients by adding Anhydrous Enol-Oxaloacetate treatment to their current Standard of Care.

In the body, Anhydrous Enol-Oxaloacetate (AEO) converts into ""Oxaloacetate"", a metabolite important for many biochemical reactions in the body. On a cellular level, oxaloacetate treatment has been found to modify cancer metabolism in GBM cells, reversing the ""Warburg Effect"", reducing glycolysis and reducing lactate production. In animals, oxaloacetate treatment has increased survival and reduced tumor growth of implanted GBM tumors.

In other animal studies, oxaloacetate has also shown to have neuo-protective effects including positive effects on seizure development.

.",UNKNOWN,,2020-12,2022-09,2022-07,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,80,ESTIMATED
NCT04957160,Cabozantinib Post First-line Immuno-oncology Checkpoint Inhibitor Containing Combination,"A Multicentre, Retrospective, Non-interventional Review of Electronic Prescribing Records of Any Second-line (2L) Patients and Chart Notes of 2L Cabozantinib Patients, Investigating the Treatment Sequence Pathway Following a First-line, Immuno-oncology Checkpoint Inhibitor (1L IO) Containing Combination Therapy in Patients With Advanced Renal Cell Carcinoma (aRCC) (CARINA)","This study will collect real-world data for the new treatment pathways for all patients with Advanced Renal Cell Carcinoma (ARCC) who were treated with a 1L IO (first-line, Immuno-Oncology checkpoint inhibitor) combination therapy and progressed to a 2L treatment with particular focus to understanding where cabozantinib is prescribed after 1L IO containing combination therapy.",,COMPLETED,,2021-09-09,2022-06-15,2022-06-15,OBSERVATIONAL,,,,,,281,ACTUAL
