nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00000525,"Diuretics, Hypertension, and Arrhythmias Clinical Trial",,To determine whether hypertensive patients with ECG abnormalities and receiving hydrochlorothiazide diuretics were at increased risk of sudden death.,"BACKGROUND:

The Multiple Risk Factor Intervention Trial (MRFIT) revealed an unexpected subgroup finding: an association between diuretic therapy (especially with hydrochlorothiazide) and an increased rate of sudden death in hypertensive men with left ventricular hypertrophy and other ECG abnormalities. The Diuretics, Hypertension, and Arrhythmias Clinical Trial sought to determine whether the finding resulted from random variation or represented a serious toxic response to hydrochlorothiazide.

DESIGN NARRATIVE:

Randomized, double-blind. Following one month of withdrawal from all diuretics and repletion with oral potassium and magnesium, the study participants were randomized to two months of treatment with one of six treatment groups: hydrochlorothiazide; hydrochlorothiazide with oral potassium; hydrochlorothiazide with oral potassium and magnesium; hydrochlorothiazide and triamterene; chlorthalidone; or placebo. The main outcome measures were ventricular arrhythmias on 24-hour Holter monitoring and serum and intracellular potassium and magnesium levels.",COMPLETED,,1986-07,,1989-09,INTERVENTIONAL,PHASE3,RANDOMIZED,,DOUBLE,,233,ACTUAL
NCT05349825,Investigation of MDR1 Gene Polymorphism and Losartan Plasma Concentration in Patients Undergoing Hypertensive Episodes While Under Losartan Treatment,"Investigation of MDR1 (Multi-Drug Resistance) Gene Polymorphism and Losartan Plasma Concentration in Patients Undergoing Hypertensive Episodes While Under Losartan Treatment: A Prospective, Case-Control Study","Losartan is an antihypertensive drug belonging to the ARB family. It is characterized as the substrate of the Multi Drug Resistance-1 (MDR1) drug-efflux protein (a pump that ensures the removal of drugs/foreign substances out of the cell) encoded by the ATP Binding Cassette Subfamily B Member 1 (ABCB1) gene. A recent line of evidence indicates that potential polymorphisms in this gene tend to alter the absorption, transport, bioavailability of losartan, and, indirectly, its effectiveness in hypertension control. As identified by new research, the C3435T, G2677T, and C1236T polymorphic alleles of the MDR1 gene might alter the bioavailability and thus the effectiveness of losartan","This trial was conducted in the emergency services of Gazi University and Pamukkale University. The patient group was comprised of 50 individuals presenting with a hypertensive episode (patients under 60, \>140/90 mmHg, patients over 60, \>150/90 mmHg, according to the JNC8 guidelines) while under losartan treatment. The control group, by contrast, included 50 patients whose blood pressure was regulated while receiving losartan treatment and who were admitted to the ED for reasons other than hypertensive episode. The eligible patients matching the inclusion and exclusion criteria were recruited for the study.

Within the scope of this research, we included hypertension patients over 18 who gave their informed consent for the study and received minimum 25 mg losartan daily for at least six weeks. 50 individuals admitted to the ED due to a hypertensive episode while under losartan treatment were assigned to the patient group, while 50 patients whose blood pressure was regulated while receiving losartan treatment and who were admitted to the ED for reasons other than hypertensive episode were included in the control group. Those who did not give their consent to participate and did not match the inclusion criteria were excluded from the scope of the study Prior to the trial, the participants were assessed based on the pre-defined patient selection criteria, and the non-eligible ones were excluded from the trial. These exclusion criteria can be listed as refusal to participate in the study, illiteracy, being under 18, being pregnant and in lactation period, being hemodynamically unstable (mean arterial pressure \<65mmHg), undergoing kidney transplantation, having liver failure (CHILD PUGH Class C and higher patients) or renal failure (GFR\<60), and taking anti-hypertensive drugs other than losartan(Figure 1).

Initially, 20 ml of blood was collected from the enrolled patients. 10 ml of blood was stored in the tubes with ethylene diamine tetraacetic acid (EDTA) until Deoxyribonucleic acid (DNA) isolation was performed at -20 degrees and plasma level was identified. The remaining 10 ml was centrifuged at 3500 rpm for 10 min, and the plasma was separated. The resulting plasmas were stored in the eppendorf tubes at -20°C until the tandem mass spectrometry measurement.",COMPLETED,,2017-10-23,2019-01-15,2019-01-15,OBSERVATIONAL,,,,,,100,ACTUAL
NCT00553722,Does Aldosterone Cause Hypertension by a Non-Renal Mechanism?,Does Aldosterone Cause Hypertension by a Non-Renal Mechanism?,"It is well known that Aldosterone (aldo) can cause hypertension (HBP). Since aldo is known to cause the kidney to retain sodium (Na) and Na retention is known to cause HBP, it has been thought that the mechanism by which aldo causes HBP is by Na retention. Recent studies have suggested that aldo has many effects in addition to its ability to cause the kidney to retain Na. To test the hypothesis that aldo can cause HBP in a manner which does not involve Na retention, we plan, in this protocol, to give Eplerenone, a specific aldo antagonist, to patients on dialysis who have HBP. A positive effect of Eplerenone to lower HBP in these patients would support this hypothesis.","Background Shortly after the structure of aldosterone (aldo) was determined (1) in 1952, its effect on the kidney to cause sodium (Na) retention and potassium (K) and hydrogen ion (H) excretion were characterized (2,3). Although the ability of aldo to effect many transporting epithelia is now well known, it is this effect on the kidney to retain sodium which is felt to play an important role in Na retention to cause edema and, in some settings, hypertension (HBP).

Aldo was shown by Edelman (4) to bind to a specific receptor and then be transported into the nucleus of aldo responsive cells and subsequently lead to the production of aldo-induced proteins. The first aldo receptor antagonist )ARA(, spironolactone, has been used clinically for over 30 years in the management of edema and in the past few years a new agent Eplerenone, which is structurally similar to spironolactone, but without the side effect of gynecomastia, has come into clinical use in the USA and in Israel.

Treatment of HBP is usually directed at the cause of the HBP if it is known, for example, removal of tumors releasing catecholamines and correcting renal artery stenosis. If HBP is due to primary aldosteronism, then surgical removal of the tumor, or use of an ARA is usually effective (5,6). When the cause of the HBP is not known, traditionally called essential hypertension, therapy today frequently involves drugs that interfere with the RAS (7), but until recently the addition of an ARA was not usually included. Recently studies by Epstein and others (8,9) have shown that the addition of an ARA to the drug management of what has been considered essential HPB can further reduce HBP by over 10 mmHg, thus suggesting that the addition of an ARA to the routine tools available to treat HBP is important. Although the mechanism by which this addition of an ARA lowers HBP is not clear, the obvious suggestion is that by blocking the effect of aldo on the kidney to reabsorb Na there is an increased excretion of Na which is responsible for the lowering of HBP.

In patients with end-stage renal disease (ESRD), at the time they start dialysis HBP is common and has been attributed to volume overload or an active RAS (10). Early in the history of hemodialysis the potential for the RAS to be involved in causing HBP was unclear, but studies with saralasin (11,12), a competitive angiotensin II antagonist, clearly showed that in dialysis patients with elevated plasma renin levels the renin was involved in causing HBP by leading to the generation of angiotensin II. Although a number of other mechanisms apart from volume and angiotensin II have been considered, there is little evidence today that any, including aldo, play a regular role in causing HBP in the dialysis setting.

Because of the possibility that aldosterone may contribute to the HBP of patients on dialysis, independent of an effect on sodium excretion (since such patients excrete little urine), this protocol is designed to test this possibility by administering an ARA to patients on chronic dialysis with HBP. A positive result would strongly suggest that there is an effect to lower HBP independent of sodium excretion. Such a result would be indicative of a non-Na mechanism for ARA to lower HBP in dialysis patients, but would also suggest the possibility of ARA acting by a non-Na mechanism in lowering HBP in essential HBP.

Is hyperkalemia a concern in this protocol? Although there is evidence that aldo can facilitate potassium excretion, even in patients with renal failure (13) by increasing GI excretion, there have been several studies recently which demonstrate that spironolactone (14,15) or Eplerenone (16) can be given to renal failure/ dialysis patients without the development of hyperkalemia. Thus, it seems that these ARAs can be given to patients with chronic renal failure, including patients on dialysis, without hyperkalemia routinely developing. Nevertheless, in this protocol, plasma potassium will be regularly measured to minimize the development of hyperkalemia.

A very small study addressed this question using Spironolactone (14). Since it has been shown that Eplerenone does not cause gynecomastia in men, and many of our dialysis patients are men, we will use this drug, rather than Spironolactone, in this study.

Rational and Aims The role of aldo to cause HBP by a Na retaining mechanism is well described. Since recent studies suggest that aldo may have other mechanisms of action, this protocol will address the possibility that aldo can cause HBP by a non-Na retaining mechanism. This will be done by giving an ARA, Eplerenone, to patients with HBP on dialysis. In these patients the kidney plays no role in Na regulation. Thus, if BP falls with Eplerenone, these observations would strongly support the hypothesis than aldo can cause HBP by a non-Na retaining mechanism.

Methods We will select study participants from adult hemodialysis patients treated thrice weekly at Shaare Zedek Medical Center Dialysis Unit. Men and women will qualify for the study if they were on hemodialysis therapy for more than 3 months, have an average predialysis plasma potassium concentration less than 5.6 mEq/L at the time of enrollment and have nil or minimal urine output (\<500 mL/24 h). All participating women of childbearing age will have a negative pregnancy test result before entering into the study. Additional exclusion criteria will include a known allergy to Spironolactone or Eplerenone; any acute illness; hypotension, defined as a predialysis systolic blood pressure less than 100 mm Hg; severe hypertension (predialysis systolic blood pressure \>180 mm Hg and/or diastolic blood pressure \>100 mm Hg); decompensated heart failure; inability to give informed consent; and noncompliance. The Institutional Review Board of Shaare Zedek Medical Center will be asked to give approval to the study protocol. All participants will give written-informed consent.

We plan on enrolling 27 patients in a prospective, randomized, double-blinded, placebo-controlled, crossover study. At study start, participants will be administered either Eplerenone, 25 mg, or a placebo tablet orally twice daily for 4 weeks. This 4-week period will be followed by a 3-week washout period. After the washout period, patients will cross over in their treatment arms for 4 more weeks. Patients administered Eplerenone for the first 4 weeks will be given placebo for the last 4 weeks, and vice versa. All patients will serve as their own controls.

Participants will receive outpatient hemodialysis 3 times a week using B. Braun CE0123 machines (B. Braun, D-34212 Meisungen, Germany). All patients will use B. Braun polysulfone membranes. To control for the effects of volume on blood pressure and the RAS, we plan to keep target postdialysis weight (dry weight) constant for each patient during the study. Dialysate sodium concentrations will be held constant at 140 mEq/L for all patients, dialysate potassium concentrations will be maintained at 2 mEq/L thru the study. We do not plan to impose additional dietary potassium restrictions beyond the usual recommendations for patients with ESRD treated with hemodialysis. We plan to make no changes to dialysate potassium concentrations or antihypertensive regimens. Because of a mandate not to alter the antihypertensive regimen, target weight, and dialysis potassium bath during the study, we will exclude patients with hypotension, severe hypertension, and hyperkalemia. To evaluate the effect of Eplerenone independent of its diuretic action, we plan to include only oliguric or anuric patients (urine output \<500 mL/24 h).

We plan to determine predialysis and postdialysis weights, interdialytic weight gains (IDWGs), and systolic and diastolic blood pressures for each patient by calculating an average of 3 measurements obtained during 1 week before the administration of any study medication (baseline), during each week of placebo and Eplerenone treatment, and during the last week of the washout period. At the beginning and end of each treatment period, we plan to measure predialysis and postdialysis plasma potassium and aldosterone levels, renin activity (PRA), and, on a nondialysis day, 24-hour urine excretion of sodium, potassium, and creatinine. We plan to monitor predialysis plasma potassium concentrations weekly in all subjects. Predialysis blood samples will be obtained after cannulation of the vascular access before the start of the dialysis session. We plan to obtain postdialysis blood samples from a predialyzer blood sample port at the end of the hemodialysis session after slowing the blood pump to 50 to 100 mL/min. Shaare Zedek Medical Center Laboratory will perform all laboratory tests.

Statistical Methods Results will be presented as mean ± SD. To compare clinical and laboratory parameters, Student t-test will be used for paired samples. Linear regression and correlation will be used to assess the relationship between 2 variables. Stepwise regression will be used to identify predictors of a single variable. P less than 0.05 will be used to define statistical significance. We will perform all statistical analyses using standard software packages.",UNKNOWN,,2007-11,2009-11,,INTERVENTIONAL,PHASE4,RANDOMIZED,CROSSOVER,TRIPLE,DIAGNOSTIC,27,ESTIMATED
NCT03922022,Exercise is Medicine: a Pilot Study,Exercise is Medicine for Chronic Diseases: a Pilot Study for Future Randomized Controlled Trial,"Background: Regular exercise is beneficial to patients with hypertension and/or diabetes mellitus. However, most patients cannot maintain exercise habit. The investigators had developed a program called the ""exercise is medicine""(EIM), combining motivational technique, information technology use and teaching exercise techniques. Before using this intervention in a main randomized controlled trial, the investigators would like to test its feasibility and acceptability. It is hypothesized that this program is feasible and acceptable to patients.

Method: 40 patients with HT and/or DM will be recruited to attend the EIM intervention. Primary outcomes will be the rate of recruitment and rate of retention. Other clinical outcomes will be obtained before and immediately after the 12-week program.",,COMPLETED,,2019-05-21,2019-12-01,2019-09-01,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,30,ACTUAL
NCT04254822,HVPG-Guided Therapy vs Carvedilol Plus Endotherapy for the Prevention of Esophageal Variceal Rebleeding in Cirrhotic Patients,Hepatic Vein Pressure Gradient(HVPG)-Guided Therapy vs Carvedilol Plus Endotherapy for the Prevention of Esophageal Variceal Rebleeding in Patients With Liver Cirrhosis: A Prospective Randomized Controlled Trial,"Variceal bleeding is a major complication of cirrhosis, associated with a hospital mortality rate of 10%-20%. Surviving patients are at high risk for recurrent hemorrhage. For these reasons, management should be directed at its prevention. Endoscopic variceal band ligation (EBL) in combination with non-selective β-blocker (NSBB) therapy is the recommended first line therapy. Transjugular intrahepatic portosystemic stent-shunt (TIPS) is the most effective method to prevent rebleeding, however, it is burdened with increased hepatic encephalopathy and deterioration of liver function in patients with advanced cirrhosis. So TIPS placement forms an alternative if first line therapy fails.

Hepatic venous pressure gradient (HVPG) is currently the best available method to evaluate the presence and severity of portal hypertension. Patients who experience a reduction in HVPG of ≥20% or to \<12mmHg in response to drug therapy are defined as 'responders'. The lowest rebleeding rates are observed in patients on secondary prophylaxis who are HVPG responders. A recent meta-analysis has demonstrated that combination therapy is only marginally more effective than drug therapy. This suggests that pharmacological therapy is the cornerstone of combination therapy. Adding EBL may not be the optimal approach to improve the outcome of HVPG nonresponders and HVPG non-responders are a special high-risk population that may benefit from a more aggressive approach, such as an early decision for TIPS. It recently was shown that TIPS placement within 72 hours after acute bleeding not only prevented recurrent bleeding but also improved survival. These raise the question of whether ligation together with NSBB should remain the first choice for elective secondary prophylaxis.

Therefore, the purpose of the study is to compare whether HVPG-guided therapy is superior to standard combination therapy for the prevention of variceal bleeding in patients with decompensated cirrhosis.",,UNKNOWN,,2020-06-01,2023-12-31,2023-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,PREVENTION,220,ESTIMATED
NCT00005722,Stroke Belt Initiative,,"For State Health Departments located in Stroke Belt states, to assess high risk target audiences' needs and identify opportunities for more effective delivery of medical and/or educational services to reduce the high rate of stroke mortality experienced in the southeastern United States.","BACKGROUND:

High blood pressure has long been established as the key risk factor for stroke, the third leading cause of death in the United States and a significant risk factor for coronary heart disease deaths. Cigarette smoking and obesity have also been found to be risk factors for stroke as well as heart disease.

Death rates from stroke differ by state. In 1980, eleven states had age-adjusted stroke mortality rates that were more than 10 percent higher than the United States average, 40.3 per 100,000. Ten of these eleven states (all except Indiana) were in the South, forming a ""Stroke Belt"". Florida's northern counties experienced higher stroke mortality rates than its southern counties, offering an opportunity for a comparative study.

In 1980, with few exceptions, each race/sex specific stroke death rate in the Stroke Belt states was more than 10 percent above the national average. Nonwhite men and women in the Stroke Belt had substantially higher rates than whites in the Stroke Belt and nonwhites elsewhere in the United States. However, whites in Stroke Belt states also had greater age-adjusted stroke death rates than did whites in other parts of the country.

In 1990, the National High Blood Pressure Education Program (NHBPEP) issued a Request for Proposals for the Stroke Belt Initiative. State Health Departments located in states with age-adjusted stroke mortality rates in excess of 10 percent of the national average were encouraged to initiate projects that assessed high risk target audience needs and to identify opportunities for more effective delivery of medical and/or educational services to reduce the high rate of stroke mortality experienced in the southeastern United States. These states were Alabama, Arkansas, Georgia, Indiana, Kentucky, Louisiana, Mississippi, North Carolina, South Carolina, Tennessee, and Virginia. In addition, the State of Florida was of interest because of differences in county age-adjusted stroke mortality rates--northern counties in the state experienced mortality rates as high or higher than rates in the Stroke Belt states, whereas southern counties exhibited rates closer to the national average, representing an excellent opportunity for a comparative study.

DESIGN NARRATIVE:

The Stroke Belt Initiative had two phases. In Phase I, the pilot phase, State Health Departments located in Stroke Belt states assessed high risk target audiences' needs and identified opportunities for more effective delivery of medical and/or educational services to reduce the high rate of stroke mortality experienced in the southeastern United States. This phase lasted for three years, from September 1990 through August 1993.

In the second phase, the State Health Departments used the methods and materials developed in the pilot phase to deliver health education interventions to reduce the overall risk of stroke.",COMPLETED,,1990-09,1996-09,,OBSERVATIONAL,,,,,,0,
NCT01234922,"Benazepril Hydrochloride, Lisinopril, Ramipril, or Losartan Potassium in Treating Hypertension in Patients With Solid Tumors",A Phase II Study of the Effect of ACE Inhibitors on Pro-Angiogenic Hormones in Cancer Patients With Hypertension,"RATIONALE: Benazepril hydrochloride, lisinopril, ramipril, and losartan potassium may help lower blood pressure.

PURPOSE: This phase II trial is studying how well benazepril hydrochloride, lisinopril, ramipril, or losartan potassium works in treating hypertension in patients with solid tumors.","PRIMARY OBJECTIVES:

I. To determine which drug has the greatest effect on Ang-(1-7) levels in cancer patients with hypertension.

SECONDARY OBJECTIVES:

I. To determine the effect of these drugs on levels of Ang II, VEGF, PlGF, and ACE in the same patients.

OUTLINE: Patients are randomized to 1 of 4 treatment arms.

* ARM I: Patients receive oral benazepril hydrochloride once daily on days 1-7.
* ARM II: Patients receive oral lisinopril once daily on days 1-7.
* ARM III: Patients receive oral ramipril twice daily on days 1-7.
* ARM IV: Patients receive oral losartan potassium once daily on days 1-7. In all arms, treatment continues in the absence of unacceptable toxicity.",TERMINATED,slow accrual,2011-02,2014-04,2013-12,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,6,ACTUAL
NCT06428825,A Study to Learn About the Safety of BAY3283142 in People With Mild to Moderate High Blood Pressure,"Study in Participants With Mild to Moderate Arterial Hypertension to Investigate Safety and Tolerability of BAY3283142 in a Randomized, Single-blind, Placebo-controlled, Multi-center, Group Comparison Design","In this study, researchers want to learn about the safety of BAY3283142 after a single dose and multiple doses in participants with mild to moderate high blood pressure. The study treatment called BAY3283142 helps to relax blood vessels. It is currently under development for the treatment of chronic kidney disease (CKD). CKD is a condition in which the kidneys' ability to work gradually decrease over time. During this study, participants will take either different doses of the study drug BAY3283142 as tablets by mouth or a placebo. A placebo looks like the study drug but does not have any medicine in it. At the start of this study, the study doctor will check the medical history and current medications of the participants. They will also perform a complete health check on all the participants. Researchers will collect blood and urine samples from the participants at different time points to assess the safety and effects of BAY3283142. Each treatment scheme will consist of three doses that are given in a consecutive manner. For the first 7 days, participants will receive a lower dose of BAY3283142 in each treatment scheme. The middle and the higher dose of each treatment scheme will be given for 14 days and 7 days respectively. Participants will not know which treatment (placebo or BAY3283142) they will be given, but the study doctor will know which group received which treatment. A participant can be in the study for 10 weeks. This study will be conducted on men or postmenopausal women participants with mild to moderate high blood pressure who may not directly benefit from treatment with BAY3283142. However, information collected in this study will serve as a basis for the development of BAY3283142 for the treatment of people with CKD. Participants may experience pain and discomfort when blood samples are taken.

The researchers will closely monitor and manage any medical problems that the participants may have during the study.",,RECRUITING,,2024-08-07,2025-11-05,2025-11-05,INTERVENTIONAL,PHASE1,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,72,ESTIMATED
NCT05370625,To Assess TOTUM-854 on Blood Pressure in Subjects With Moderately Elevated Blood Pressure,"A Multicentric, Randomized, Placebo-controlled, Double-blind Study to Assess the Effect of TOTUM-854 on Blood Pressure in Subjects With Moderately Elevated Blood Pressure",The main objective of the study will be to compare the efficacy of a 2.65 g/day dose of TOTUM-854 versus placebo in decreasing SBP in subjects with high-normal blood pressure and Grade I hypertension following 12 weeks of daily intake.,,UNKNOWN,,2022-05-30,2024-04,2023-12,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,QUADRUPLE,PREVENTION,400,ESTIMATED
NCT01508325,Comparison of Bisoprolol With Metoprolol Succinate Sustained-release on Heart Rate and Blood Pressure in Hypertensive Patients,Comparison of Bisoprolol With Metoprolol Succinate Sustained-release on Heart Rate and Blood Pressure in Hypertensive Patients (CREATIVE Study),"This is a multicentre, randomized, open-label parallel trial to demonstrate the superiority and/or non-inferiority of bisoprolol on metoprolol succinate sustained-release (SR) tablet in subjects with mild to moderate primary hypertension.","Primary objectives:

To demonstrate that bisoprolol is superior in mean ambulatory heart rate and/or non-inferior in mean ambulatory DBP as compared with metoprolol SR in the last 4 hours after 12-week active treatment in subjects with mild to moderate essential hypertension (EH).

Secondary objectives:

1. To compare the efficacy of the 2 study drugs by 24h ambulatory monitoring by several parameters at different times (Example: blood pressure, heart rate, their variability, etc...) after 12-week treatment from baseline among subjects with mild to moderate EH
2. To evaluate safety of the two drugs
3. To evaluate the treatment compliance of the two drugs",COMPLETED,,2011-12,2014-04,2014-04,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,186,ACTUAL
NCT03499925,Theory Construction and Effect of Intervention on Pregnant Women With Gestational Hypertension and Endocrine Disorders,Theory Construction and Effect of Intervention on Pregnant Women With Gestational Hypertension and Endocrine Disorders,"Few reports have addressed mental health for women with pregnancy complication over a prolonged time period. Meanwhile, the caring model with intervention for women who have pregnancy complication needs to be developed. The aims of this study are to (1) describe and compare the differences in health indicators during pre-pregnancy, pregnancy and 1 year postpartum; (2) develop the theoretical framework of relationship among health indicators during perinatal period; (3) develop a telephone follow-up and consultation program and examine its effect on women's resilience, depression, anxiety and quality of life. In the first stage, a prospective longitudinal investigation will be performed in women at pregnancy and postpartum. Women with pregnancy-related complications will be recruited. All participants will complete questionnaires that assess demographic characteristics, obstetric and birth history, depression, anxiety, resilience and quality of life. Participants who are in early, middle, late pregnancy, 3-5 days, 1st, 3rd, and 6th month and 1 year postpartum will be contacted to complete the questionnaires by mail or at study site clinics. The sample size was estimated by drop rates and power calculation. Approximately 380 women in early pregnancy will be recruited at a medical center in northern Taiwan. The first stage of this study will be conducted over a 3-year period. In the second stage, randomized control trial with single blind will be used to recruit eligible subjects from women in the waiting room for prenatal examination at a medical center in Taipei. The eligible subjects will be randomized into a control or experimental group. The women in the control group will receive usual care and those in the experimental group will receive four instances of telephone follow-up or face-to-face consultation. Two groups will receive 3 times measurements of depressive symptom, anxiety, resilience and quality of life. Meanwhile, Investigators will assess the health indicators of women's newborn. Data will be analyzed by independent t-test and generalized estimating equations. Forty-eight subjects will be recruited in each group. Totally, 300 subjects will be approached in terms of including a 30% dropout rate. The second stage of this study will be conducted over a 2-year period.",,UNKNOWN,,2018-04-23,2021-07-31,2021-07-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,SUPPORTIVE_CARE,300,ESTIMATED
NCT02157025,A More Engaging Visual Field Test to Increase Use and Reliability in Pediatrics,A More Engaging Visual Field Test to Increase Use and Reliability in Pediatrics,"The majority of young children do not think that visual field (VF) testing of peripheral vision is similar to a game; therefore, it is not surprising that they have difficulty maintaining attention during VF testing and thus the test reliability suffers as a consequence. Poor VF reliability has been a longstanding, major issue since it leads to an increased number of tests and/or longer duration of time needed to determine when there are true vision losses. Providers are less likely to obtain VF tests in children since the results are of doubtful value and challenging to interpret when they are inconsistent. Effectively this means that children with untreated, slowly progressive eye diseases may go undiagnosed and incur greater visual losses. The investigators aim to create a prototype device that the investigators hypothesize will make VF testing more engaging for young children, thus increasing their attention and consistency of their responses to the test stimuli, which in turn should improve VF reliability. The components include a microdisplay video screen (1.5"" diameter) as the fixation target (instead of the standard LED light) displaying video clips of popular cartoon characters, and audio clips of impersonated cartoon character voices presented by the test operator to provide instructional feedback based on the child's performance during testing. Improved VF reliability from the investigators intervention would translate to improved diagnosis and care for young childrens' peripheral vision loss through widespread implementation of the investigators innovative, affordable and readily adoptable system at eye care providers' offices.",,RECRUITING,,2015-02,2026-12,2026-04,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,DIAGNOSTIC,20,ESTIMATED
NCT03204422,Estimation Method of 24-hour Urinary Sodium Excretion by Using Spot Urine for Chinese Population,The Exploratory and Validation Study of Estimation Method of 24-hour Urinary Sodium Excretion by Using Spot Urine for Chinese Children and Adults,"The accurate evaluation of daily salt or sodium intake is difficult to implement in clinical practice and large epidemiological studies. 24-h urinary sodium excretion (USE) is considered the gold standard, but is expensive and has a high participant burden. To further explore the association between 24-h USE and spot urines in Chinese population, it was proposed that using collected multiple spot urine samples could be estimated for 24-h USE in Chinese children and adults.","Specific Aims

1. To collect multiple spot urine samples and a 24-h urine sample in a population of Chinese Children and adults. All participants will collect a spot urine in separate jugs during the 24-h period, recording every urination time.
2. Validate previous finding that 24-h USE is estimated inaccurately by using only the second morning void.
3. Explore a statistical formula to estimate 24-h USE by multi-time spot urine. The study plan to enroll 200 children and 100 adults to collect a whole 24-h urine spot by spot continuously. After a laboratory examination of sodium concentration from both spot urine samples and 24-h urine sample, the exploratory estimation using multi-spot urine to assess 24-h urinary sodium excretion will analyzed statistically. The validation for the estimation method will be conducted in Chinese population as well.

Urine sodium and potassium concentration in each urine specimen will be determined by ion selective electrode methods and creatinine using enzymatic methods.The model established by using linear model step by step. And the validation analysis conducted through correlation analysis, bias distribution, residual analysis and Bland-Altman plot to assess accuracy. All statistics analysis will be conducted using Statistical Analysis System software version 9.4.",COMPLETED,,2017-02-01,2021-12-31,2021-08-31,OBSERVATIONAL,,,,,,330,ACTUAL
NCT04683822,Telerehabilitation in Patients With Pulmonary Hypertension,Investigation of the Effectiveness of a Home Exercise Program Combined With Telerehabilitation in Pulmonary Hypertension Patients,"Patients with pulmonary hypertension will be randomized into two groups. One group will receive telerehabilitation sessions including upper and lower extremity strengthening exercises and breathing exercises. The other will me monitored routinely. Patients will be assessed by 6 minute walk test, emphasis-10 questionnaire for quality of life and muscle strength with hand-held dynamometer.",,UNKNOWN,,2021-01,2021-06,2021-05,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,SUPPORTIVE_CARE,30,ESTIMATED
NCT06154330,Safety and Efficacy of Suprachoroidal Tube Shunt in Patients With Primary Open and Pseudoexfoliation Glaucomas,Safety and Efficacy of Suprachoroidal Tube Shunt in Patients With Primary Open and Pseudoexfoliation Glaucomas,To assess safety and efficacy of a novel suprachoroidal silicone tube (SST) shunt for the treatment of primary open angle and exfoliative glaucomas.,,RECRUITING,,2023-11-20,2023-12-23,2023-12-20,OBSERVATIONAL,,,,,,91,ESTIMATED
NCT01383525,Direct Application of Selective Laser Trabeculoplasty in Open Angle Glaucoma,Direct Application of Selective Laser Trabeculoplasty in Open Angle Glaucoma . Single Site Study,"The trial objectives are to establish the safety \& efficacy of using a DLTP laser to perform laser trabeculoplasty to reduce Intraocular Pressure (IOP) in patients with open angle glaucoma (Including Pigmentary \& Exfoliative Glaucoma), that did not achieve adequate IOP control by conventional therapy.","This is a single site outpatient feasibility study assessing the safety \& efficacy of the DLTP laser in the ability to reduce IOP in patients with open angle glaucoma (OAG). The investigational site will accrue patients with uncontrolled OAG. These eyes will be treated with the direct application of Direct Laser Trabeculoplasty (DLTP)/ Direct Selective Laser Trabeculoplasty automated device (DSLT).

Only one eye per patient is to be treated with the investigational device during the study.

The laser parameters used will be like these used in the Selective trabeculoplasty (SLT) device (CE/FDA approved), but all laser beams will be applied in about one-second, through the peri-limbal.

Subjects will be evaluated preoperatively and postoperatively at 1 hour, 2 hours (and hourly to 4 hours in the event of an IOP elevation in the immediate postop course), 1 day, 1 week, and 1, 3, 6 months.

Patients will be followed out to 6 months.",COMPLETED,,2011-07,2019-11,2019-08,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,15,ACTUAL
NCT00239525,3-D Transcranial Ultrasound Analysis Study,3-D Transcranial Ultrasound Analysis Using Definity Injectable Suspension,The purpose of this study is to investigate real time 3-D ultrasound imaging of the brain for the diagnosis and evaluation of stroke.,"The objective of this proposal is to extend our previous advances to investigate real time 3-D ultrasound imaging of the brain for the diagnosis and evaluation of stroke. Over the last decade, with the availability of color flow Doppler combined with effective ultrasound contrast agents, a renaissance has occurred in transcranial sonography as a low cost, bedside method for evaluation and management of patients with cerebrovascular disease in spite of the image degrading properties of the skull. Our hypothesis is that we can combine new generations of 2D array transducers with ultrasound contrast agents and phase aberration correction to enable real time 3D ultrasound imaging and 3D color flow Doppler of the brain with a factor of 10 improvement in spatial resolution compared to conventional transcranial sonography for improved diagnosis and evaluation of stroke.",COMPLETED,,2006-05,2013-12,2007-04,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,DIAGNOSTIC,28,ACTUAL
NCT00946725,"To Demonstrate the Relative Bioavailability of Atenolol Tablets, 100 mg","A Comparative Bioavailability Study of Atenolol Tablets, 100 mg","To demonstrate the relative bioavailability of atenolol tablets, 100 mg.",,COMPLETED,,2000-11,2000-11,2000-11,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,NONE,TREATMENT,28,ACTUAL
