nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00551876,Study Evaluating the Efficacy and Safety of Simvastatin Alone Compared With Simvastatin Plus Ezetimibe in Type 2 Diabetic Patients (0653-021)(COMPLETED),"A Randomized, Double-Blind, Parallel, Multicenter Study to Evaluate the Efficacy and Safety of Simvastatin Monotherapy Compared With Simvastatin Plus Ezetimibe (SCH 58235) in Type 2 Diabetic Patients Treated With Thiazolidinediones",The purpose of this study is to determine if the addition of ezetimibe 10 mg daily to ongoing 20 mg simvastatin daily will reduce LDL Cholesterol to a greater extent than increasing the dose of simvastatin to 40 mg daily in Type 2 diabetics treated with Thiazolidinediones (TZD).,,COMPLETED,,2001-12,2003-01,2003-01,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,214,ACTUAL
NCT04336176,Evaluating Plantar Foot Pressure in a Novel Diabetic Offloading Device,"Does a Novel Diabetic Foot Offloading Boot Reduce the Pressure Time Integral Compared to Usual Standard Care, in Patients With Diabetic Foot Ulcer? A Proof of Concept Pilot Study",The impacts from diabetes are both patient related and healthcare based. Offloading is recognised as the priority treatment for healing neuropathic and neuro-ischaemic plantar foot ulcers. The new PulseFlow DF boot is a device which claims to off load but has little or no evidence on diabetic foot ulcer (DFU) subjects. Thus the primary aim of this study is to observe forefoot plantar pressures in a cross sectional purposively selected sample compared to usual standard of care.,"The impacts from diabetes are both patient related and healthcare based. DFU is associated with a high mortality rate at 34% at 1 year. There is an associated higher limb amputation rate from DFU than other causes. The high mortality rate, high amputation rate and increased socio-economic burden means providing high quality evidence based DFU service provision should be a NHS priority. Offloading is recognised as the priority treatment for healing neuropathic and neuro-ischaemic plantar foot ulcers. Since the provision of non removable devices or total contact casts (TCC) is poor, options have to be available that are equivalent in effectiveness at off loading and healing DFU. By improving the quality of offloading choices and acceptability for devices this will improve healing rates and reduce the cost burden where currently in the UK diabetic foot care in 2015 accounted for 0.6%/585.5million pounds of the NHS budget. The evidence for effectiveness of non removable devices is poor. Therefore any device that offloads to the equivalent or more than previous devices and current usual standard of care must be evidenced. The new PulseFlow DF boot is such a device which claims to off load but has little or no evidence on DFU subjects. Thus the primary aim of this study is to observe forefoot plantar pressures in a cross sectional purposively selected sample compared to usual standard of care.",COMPLETED,,2018-03-22,2018-07-29,2018-06-29,INTERVENTIONAL,NA,NON_RANDOMIZED,SINGLE_GROUP,NONE,DEVICE_FEASIBILITY,12,ACTUAL
NCT06544876,Balance Control and Recovery in Diabetes Peripheral Neuropathy,Balance Control and Recovery in Diabetes Peripheral Neuropathy,"In this study the effects of diabetic peripheral neuropathy will be assessed on balance control, balance recovery, and muscle electrical activity in adults over 50 years.

Aim 1: Determine muscle activity and balance control during a sit-to-stand in adults age above 50 with and without diabetic peripheral neuropathy.

Aim 2: Assess local balance recovery and latency responses to lateral surface perturbation during quiet standing.","Diabetic peripheral neuropathy (DPN) is a common condition affecting patients with diabetes. The prevalence of DPN increases with age and the duration of having diabetes. Approximately 30% of patients with diabetes have peripheral neuropathy globally, and 4.5 million Americans have DPN.

DPN typically affects more distal peripheral nerve branches, resulting in sensory loss. DPN causes axonal damage and leads to a loss of muscle strength. These degenerative effects significantly contribute to fall risks and feelings of instability.

Falls most commonly occur during transitional tasks such as the sit-to-stand (STS) and stand-to-sit (StandTS). The overall objective of this study to assess the effects of DPN on balance control and muscle activity during transitional tasks (STS and StandTS) and during lateral perturbation while standing.

Study procedures:

1. Measures of body weight, height, and limb diameter and measuring including leg length, knee width, elbow width, wrist width, and hand thickness.
2. Measures of sensation of the big toe and heel area for both legs.
3. Surface sensors will be placed on the leg muscles using non-allergic double adhesive tape.
4. Participants will sit down and stand up on a chair with adjustable height.
5. Then, participants will be asked to stand on a treadmill holding a ruler. The treadmill will slightly move left and right, and the muscle activity and balance control will be evaluated.
6. Finally, muscle strength of the legs' muscles will be collected.",RECRUITING,,2023-09-12,2028-08-31,2026-08-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,BASIC_SCIENCE,60,ESTIMATED
NCT04226027,Dynamically Tailored Behavioral Interventions in Diabetes,Dynamically Tailoring Interventions for Problem-Solving in Diabetes Self-Management Using Self-Monitoring Data - a Randomized Controlled Trial (RCT),"In this project, the investigators will evaluate the efficacy of a novel approach to personalizing behavioral interventions for self-management of type 2 diabetes (T2DM) to individuals' behavioral and glycemic profiles discovered using computational learning and self-monitoring data. This study is a two-arm randomized controlled trial with n=280 participants recruited from the participating Federally Qualified Health Centers (FQHCs). The participants will be randomly assigned to the intervention group and the usual care (control) group with 1-1 allocation ratio. Half of the participants (n=140) will be randomly assigned to a usual care (control) group. Both groups will receive standard diabetes education at their respective FQHC site. In addition, the experimental group will receive instructions to use T2.coach for a minimum of 6 months.","One of the main difficulties in managing diabetes is that each affected individual requires personally tailored combination of diet, exercise, and medication to effectively control their blood sugar. Rather than strictly following a doctor's prescription, individuals need to carefully examine their lifestyle choices and their impact on their health. Independent learning, experimentation and problem solving become of great importance. However, they can be challenging for individuals with diabetes. In this project, the investigators will refine and evaluate a novel intervention for diabetes self-management that uses computational analysis of self-monitoring data to help individuals with type 2 diabetes identify what daily activities, including consumption of meals, physical activity, and sleep, have impact on blood glucose levels, and suggest modifications to these daily activities to improve blood glucose levels.

Growing evidence highlights significant differences in glycemic function and cultural, social, and economical circumstances of individuals with type 2 diabetes (T2DM) that impact their self-management. Precision medicine strives to personalize medical treatment to an individual's genetic makeup, computationally discovered clinical phenotypes and lifestyle. Studies showed the benefits of tailoring not only medical treatment, but also behavioral interventions. Yet, currently, personalization of self-management in T2DM requires each individual to engage in discovery, reflection, and problem-solving-critical but cognitively demanding activities-or to rely on their healthcare providers. Both of these may present considerable barriers to individuals from medically under-served low income communities. Mobile health (mHealth) solutions in T2DM bring promise of reaching wider populations in need of self-management; however, few such solutions provide assistance with personalizing self-management behaviors. Ongoing efforts on personalizing behavioral interventions outside of T2DM focus on tailoring behavior modification techniques to individuals' psycho-social characteristics, such as self-efficacy ), and tailoring delivery of intervention to individuals' context rather than on personalizing self-management strategies.

The ongoing focus of this research is on developing informatics interventions for diabetes self-management, with a specific focus on discovery with self-monitoring data and on problem-solving for improving glycemic control. In the proposed research the investigators introduce T2.coach, an mHealth intervention that uses computational analysis of self-monitoring data to identify behavioral patterns associated with poor glycemic control and formulate personalized behavioral goals for changing problematic behaviors. This study will evaluate T2.coach's efficacy in a two-arm RCT with stratified randomization conducted with Clinical Directors Network (CDN), a well-recognized primary care practice-based research network (PBRN) of Federally Qualified Health Centers (FQHCs), and Agency for Healthcare Research and Quality (AHRQ)-designated Center of Excellence (P30) for Practice-based Research and Learning.",ACTIVE_NOT_RECRUITING,,2020-01-17,2025-09-30,2025-09-30,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,OTHER,280,ESTIMATED
NCT02746627,Check It! Positive Psychology Intervention to Improve Adherence in Adolescents With T1D,Positive Psychology to Improve Adherence in Adolescents With Type 1 Diabetes,"Problems with diabetes management in adolescents with type 1 diabetes are common - occurring at rates as high as 93% - and have serious health consequences, including poor blood sugar control and risk for later complications. Therefore, the investigators proposed to test a positive psychology intervention for adolescents with type 1 diabetes aimed at increasing motivation for diabetes management; specifically, to increase the frequency of blood glucose monitoring. This intervention will boost positive mood in adolescents (age 13-17) through tailored exercises in gratitude, self-affirmation, small gifts, and parent affirmation as a way to improve motivation for diabetes management. In addition, this study will explore the use of technology, by comparing telephone-administered vs. automated text-messaging versions of the intervention, to determine which mode of delivery is more appealing, convenient, and beneficial for adolescents in managing their diabetes.

Participants and parents will complete questionnaires on mood and diabetes management during a routine clinic visits at baseline, 3 months, and 6 months. Clinical measures of diabetes management will be collected from participants' electronic medical records.",,COMPLETED,,2014-01,2016-02,2016-02,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,120,ACTUAL
NCT04289727,Skeletal Fragility in Type 1 Diabetes: Glycemic Control and Bone Strength,Skeletal Fragility in Type 1 Diabetes: Glycemic Control and Bone Strength,The purpose of this research study is to find out how bones are affected in children and adolescents with type 1 diabetes (T1D) as compared to children and adolescents without type 1 diabetes.,"T1D is primarily associated with decrements in bone strength due to disrupted microarchitecture occurring during peak bone mass accrual, and this disruption arises from hyperglycemia and glycemic variability. Impaired bone development during this period likely predisposes to an increased fracture risk across the lifespan.

The investigators will compare baseline, 12 month and 24 month changes in High-resolution peripheral quantitative computed tomography/micro-finite element analysis (HR-pQCT/μFEA)-based estimates of bone strength and bone turnover by biochemical measurements in 40 T1D children at the onset of peak bone mineral accretion (n=40) versus sex and puberty-matched healthy controls (n=40). The investigators will determine relationships between changes in bone strength (including trabecular and cortical components) and measures of glycemic control and variability by continuous glucose monitoring (CGM).",RECRUITING,,2020-01-01,2025-12,2025-12,OBSERVATIONAL,,,,,,80,ESTIMATED
NCT04379427,Measurement Algorithm Control and Optimization With Subsequent Performance Evaluation of Sanmina Non-invasive Biosensors During a Standardized Meal Test in Patients With Diabetes Mellitus Type 1 and Type 2,Measurement Algorithm Control and Optimization With Subsequent Performance Evaluation of Sanmina Non-invasive Biosensors During a Standardized Meal Test in Patients With Diabetes Mellitus Type 1 and Type 2,"Measurement algorithm control and optimization with subsequent performance evaluation of Sanmina biosensors in monitoring of glucose, heart rate (HR), and SpO2 in patients with type 1 and type 2 diabetes during a standardized meal experiment.","* This study is a combined, open label, prospective, comparative single-center study.
* The study is separated in 3 consecutive study parts. The first 2 study parts include 12 patients each. In the third study part 36 patients will be enrolled. Study part 1 and 2 will be used for optimization and control of the measurement algorithms of the Sanmina biosensors. During the third study part with enrolment of 36 patients, the precision and accuracy of the final Sanmina biosensor algorithm will be demonstrated. The study conduct for all 60 participants of all 3 study parts will be exactly the same. In all groups of participants, the Sanmina finger clip and wearable non-invasive monitoring biosensor will be individually introduced and assigned. During the study visit at the study site, a standardized meal will be given to the participants. At eleven time points before and after the standardized meal, glucose, heart rate, and pO2 will be measured using the Sanmina finger clip and wearable non-invasive monitoring biosensor. The measurement time points are -30, 0, 15, 30, 45, 60, 75, 90, 120, 150 and 180 min. The measurements will be compared to capillary blood glucose measurements by YSI Stat 2300 and StatStrip (glucose), and parallel measurements of the heart rate and the pO2 using a patient monitor. Further the exact skin colour will be evaluated using a skin colour card.",COMPLETED,,2019-03-25,2020-04-01,2019-11-07,INTERVENTIONAL,NA,NON_RANDOMIZED,SEQUENTIAL,NONE,OTHER,60,ACTUAL
NCT02010827,Endogenous Glucoseproduction in Patients With Type 2 Diabetes Mellitus During Oral Glucose and iv. Glucose Infusion,Endogenous Glucoseproduction in Patients With Type 2 Diabetes Mellitus During Oral Glucose and iv. Glucose Infusion,We want to investigate how lack of glucagon suppression during an oral glucose tolerance test in patients with type 2 diabetes contributes to patients postprandial hyperglycemia.,"Patients with type 2 diabetes mellitus (T2DM) are not able to suppress their glucagon secretion after a meal or after ingestion of glucose. Previous studies have shown that gastrointestinal hormones might play a role in this phenomenon. However, it has not yet been possible to determine whether this lack of glucagon suppression postprandially results in an increased endogenous glucose secretion, and thus is a factor in the patients postprandial hyperglycemia.

We aim to perform oral glucose tolerance tests and isoglycemic intravenous glucose infusions with and without a continuous glucagon infusion in patients with T2DM and healthy control subjects. The glucagon infusion is aiming at copying the inappropriate ""physiological"" glucagon response observed in patients with T2DM.",COMPLETED,,2013-11,2015-08,2014-09,OBSERVATIONAL,,,,,,20,ACTUAL
NCT03784027,The Artificial Pancreas in Very Young Children With T1D,"Open-label, Multi-centre, Multi-national, Randomized 2-period Crossover Study Comparing Closed-loop Insulin Delivery With Sensor-augmented Pump Therapy Over 4 Months in Children 1-7 Years With Type 1 Diabetes at Home, With an Extension.","The suggested clinical trial is part of the KidsAP project funded by the European Commission's Horizon 2020 Framework Programme and JDRF. It evaluates the use of the Artificial Pancreas (closed loop system) in very young children with type 1 diabetes (T1D) aged 1-7 years. This outcome study aims to determine whether 24/7 automated closed loop glucose control improves time in range compared to sensor augmented pump therapy. An extension phase will evaluate the effect of long-term home use of the 24/7 automated hybrid closed loop insulin delivery system on glucose control (UK sites only).

The study employs an open-label, multi-centre, multi-national, randomized, two-period, crossover design. Participants undergo a 2-4 week run-in period, followed by two 16-week treatment periods (one for each therapy) separated by a 1-4 week washout. The order of treatments is randomized. Up to 80 young children (with a target of 72 randomized subjects) on insulin pump therapy will be recruited from paediatric outpatient diabetes clinics.

Before using the study devices, participants and their parents/guardians receive training on the safe use of the study pump, continuous glucose monitoring (CGM) device, and hybrid closed loop system. Nursery or school carers may also be trained if needed. During the closed loop arm, subjects use the system for 16 weeks under free-living conditions at home and in nursery/school without remote monitoring. In the control arm, subjects use sensor augmented pump therapy for 16 weeks under similar conditions, with regular contact and 24/7 telephone support from the study team.

The primary endpoint is the time spent in the target glucose range (3.9-10.0 mmol/l) as recorded by CGM. Secondary outcomes include the time spent with glucose levels above and below target and other CGM metrics. Safety assessments include the frequency and severity of hypoglycaemic episodes and diabetic ketoacidosis (DKA). In the extension phase, participants have follow-up contacts every 3 months, with the primary endpoint measured over 18 months from the end of the primary phase and compared to sensor augmented pump therapy during that phase. Secondary outcomes, safety, and utility will be assessed similarly.","Purpose of clinical trial:

To determine whether 24/7 automated hybrid closed loop will improve glucose control as measured by time within the target range compared with sensor augmented pump therapy in very young children with T1D.

Study objectives:

The study objective is to evaluate the safety, efficacy and utility of automated hybrid closed loop glucose control in very young children with type 1 diabetes.

1. EFFICACY: The objective is to assess the ability of a hybrid closed loop system to maintain CGM glucose levels within the target range of 3.9 to 10 mmol/l (70 to 180 mg/dl) in comparison with sensor augmented pump therapy in very young children with type 1 diabetes.
2. SAFETY: The objective is to evaluate the safety of closed loop glucose control compared with sensor augmented pump therapy in terms of episodes and severity of hypoglycaemia, frequency of diabetic ketoacidosis (DKA) and nature and severity of other adverse events.
3. UTILITY: The objective is to determine the acceptability and duration of use of the closed loop system in this population.
4. HUMAN FACTORS: The objective is to assess emotional and behavioural characteristics of participants and parents/guardians and their response to the closed loop system and clinical trial using validated surveys and semi-structured qualitative interviews.
5. HEALTH ECONOMICS: The objective is to perform a cost utility analysis to inform reimbursement decision-making.

Participating clinical centres:

1. Addenbrooke's Hospital, Cambridge University Hospital NHS Foundation Trust, Cambridge, UK
2. Leeds Teaching Hospitals NHS Trust, Leeds, UK
3. DECCP, Centre Hospitalier de Luxembourg, Grand Duché de Luxembourg
4. University of Leipzig, Leipzig, Germany
5. Medical University of Graz, Graz, Austria
6. Medical University of Innsbruck, Innsbruck, Austria
7. Medical University of Vienna, Vienna, Austria

Sample Size:

72 participants randomised (8-12 participants per centre). At the primary phase final visit, participants (UK sites only) on sensor-augmented pump therapy as their standard clinical care will be invited to participate in an extension phase of closed loop therapy for a further 18 months.

Maximum duration of study for a subject: 11 months (primary phase). 29 months for participants (UK sites only) opting to participate in 18-month extension phase.

Recruitment:

The subjects will be recruited through paediatric diabetes outpatient clinics at participating clinical centres (see above). Enrolment will target up to 80 (aiming for 8-12 participants per centre) to allow for dropouts during run-in.

Participants (UK sites only) completing the primary phase, who are on sensor-augmented pump therapy as their standard clinical care, will be invited to participate in the extension phase.

Consent:

Written informed consent will be obtained from all parents/guardians and written assent from older children before any study related activities.

Additional written consent will be obtained for the extension phase from all parents/guardians.

Baseline Assessment:

Eligible subjects will undergo a baseline assessment including a blood sample for the measurement of HbA1c. Questionnaires will be completed by parents/guardians.

Pre-Study Training and Run-in:

Training sessions on the use of the study CGM and insulin pump will be provided by the research team. During a 2-4 week run-in period, subjects will use study CGM and insulin pump. For compliance and to assess the ability of the subject to use the study devices safely, at least 8 days of CGM data need to be recorded and safe use of study insulin pump demonstrated during the last 14 days of run-in period. The CGM data will also be used to assess baseline glucose control and may be used for treatment optimization as necessary.

Competency Assessment:

Competency on the use of study insulin pump and study CGM will be evaluated using a competency assessment tool developed by the research team. Training may be repeated if required.

Randomisation:

Eligible subjects will be randomised using randomisation software to the initial use of automated hybrid closed loop glucose system or to sensor augmented pump therapy for 16 weeks with a 1 to 4 week washout period before crossing over to the other study arm.

Automated day and night closed loop insulin delivery (intervention arm)

Participants in the closed loop arm and their caregivers will receive an additional training session covering the use of the closed loop system provided by the research team prior to starting closed loop insulin delivery. During this 1-2 hour session, parents/guardians will operate the system under the supervision of the clinical research team. Competency on the use of closed loop system will be evaluated. Thereafter, subjects and their parents/guardians will use the hybrid closed loop system for 16 weeks at home.

Crossover Assessment:

At the end of the first study arm, a blood sample for the measurement of HbA1c will be taken and weight and height will be measured. Validated surveys evaluating the impact of the devices employed on quality of life, psychosocial function, diabetes management and treatment satisfaction will be completed.

Parents/guardians will be invited to be interviewed to gather feedback on and reactions to their current treatment, the clinical trial, and quality of life changes.

Sensor augmented pump therapy (control arm):

Participants in the sensor augmented pump therapy arm and their caregivers will receive refresher training on key aspects of insulin pump therapy and CGM use.

Subjects and their parents/guardians will continue using sensor augmented pump therapy for 16 weeks at home.

Study contacts:

Participants will be contacted 24h after starting each study arm to ensure there are no concerns regarding the study devices. In between study visits, participants will be contacted by the study team (email/phone) once monthly and 3-monthly in the extension phase, in order to record any adverse events, device deficiencies, and changes in insulin settings, other medical conditions and/or medication.

In case of any problems related to the technical device or diabetes management such as hypo- or hyperglycaemia, subjects will be able to contact a 24-hour telephone helpline to the local research team at any time. The local research team will have access to central 24 hour advice on technical issues.

End of study assessments (primary phase):

A blood sample will be taken for measurement of HbA1c at the end of the study. Height and weight will be recorded. Study devices will be downloaded and returned. Participants will resume usual care using their pre-study insulin pump. Validated surveys evaluating the impact of the devices employed on quality of life, psychosocial function and diabetes management and treatment satisfaction will be completed.

Parents/guardians will be invited to participate in a sleep sub-study prior to the final visit (UK \& Luxembourg only).

Parents/guardians will be invited to be interviewed to gather feedback on and reactions to their current treatment, the clinical trial, and quality of life changes.

Extension Phase (UK sites only):

Follow up contacts will be conducted 3-monthly, in line with routine clinic visits, including recording of adverse events, medical history, insulin requirements and HbA1c.

After 18 months from the end of the primary phase, parents/guardians will complete validated questionnaires evaluating the impact of the technology on quality of life, diabetes management, sleep quality and fear of hypoglycaemia. Height and weight will be measured. A blood sample will be taken for measurement of HbA1c at the end of the extension phase

Procedures for safety monitoring during trial:

Standard operating procedures for monitoring and reporting of all adverse events will be in place, including serious adverse events (SAE), serious adverse device effects (SADE) and specific adverse events (AE) such as severe hypoglycaemia.

A data safety and monitoring board (DSMB) will be informed of all serious adverse events and any unanticipated serious adverse device effects that occur during the study and will review compiled adverse event data at periodic intervals.

Criteria for withdrawal of subjects on safety grounds:

A subject/guardian may terminate participation in the study at any time without necessarily giving a reason and without any personal disadvantage. An investigator can stop the participation of a subject after consideration of the benefit/risk ratio. Possible reasons are:

* Serious adverse events
* Non-compliance
* Serious protocol violation
* Decision by the investigator, or the sponsor, that termination is in the subject's best medical interest
* Allergic reaction to insulin",COMPLETED,,2019-05-01,2022-10-03,2021-02-22,INTERVENTIONAL,NA,RANDOMIZED,CROSSOVER,NONE,TREATMENT,81,ACTUAL
NCT01109927,Early Insulin Treatment in Patients With Latent Autoimmune Diabetes,Early Insulin Treatment in Patients With Latent Autoimmune Diabetes (LADA),"Among adult patients diagnosed with type 2 diabetes, about 6% have autoantibodies directed against the insulin producing beta cells in the pancreas. These patients have a progressive beta cell destruction and most of them will be insulin dependent within 3-5 yrs. Patients with this latent autoimmune diabetes in adults (LADA) have a considerable remaining beta cell mass at diagnosis, and are suitable for evaluating new therapies for autoimmune diabetes Animal studies in diabetes prone mice have demonstrated potential positive effects of early insulin treatment, with a lower incidence of diabetes or a delay before diagnosis. The aim of this study was to investigate the effect of early insulin treatment of LADA patients, in respect to residual beta-cell function and metabolic control, compared to a group who were conventionally treated with diet and/or oral hypoglycaemic agents (OHA) and insulin not before it was clinically needed.","All adult newly diagnosed diabetic patients in the certain areas are screened for pancreatic antibodies. Patients clinically classified as Type 2, not insulin requiring at diagnosis and positive for at least one autoantibody are eligible for inclusion. After randomisation to insulin treatment or diet and/or OHA, the patients are followed up with fasting C-peptide every third month. A glucagon test is performed, and stimulated C-peptide and HbA1c, + clinical data and body weight are recorded at baseline and after 12, 24 and 36 months. The final outcome of the study is C-peptide, and change in C-peptide compared to baseline level, and HbA1c, after 36 months.",COMPLETED,,1995-02,2005-05,2002-04,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,TREATMENT,42,ACTUAL
NCT00038727,Diabetes Prevention Program Outcomes Study,Diabetes Prevention Program Outcomes Study,"The Diabetes Prevention Program (DPP) was a multi-center trial examining the ability of an intensive lifestyle or metformin to prevent or delay the development of diabetes in a high risk population due to the presence of impaired glucose tolerance (IGT, 2 hour glucose of 140-199 mg/dl). The DPP has ended early demonstrating that lifestyle reduced diabetes onset by 58% and metformin reduced diabetes onset by 31%.

DPPOS (2002-2013) is designed to take advantage of the scientifically and clinically valuable DPP participants. This group of participants is nearly 50% minority and represents the largest at risk population ever studied. Clinically important research questions remain that focus on 1) durability of the prior DPP intervention, 2) determination of the clinical course of precisely known new onset diabetes, in particular regarding microvascular disease, CVD risk factors and atherosclerosis, 3) close examination of these topics in men vs women and in minority populations.

The major aims of DPPOS-3 (2014-2025) take advantage of the long-term randomized exposure of the study cohort to metformin and the aging of the DPPOS cohort. The metformin exposure and high degree of study retention and adherence (\~85% of the DPPOS cohort continues to attend annual and mid-year visits) allows DPPOS-3 to examine the long-term effects of metformin on cardiovascular disease (CVD) and cancer outcomes, outcomes of great clinical interest and import.","The current DPPOS Executive Summary and protocol, as well as DPPOS protocol and lifestyle manuals and publications are available at: http://www.dppos.org",UNKNOWN,,2002-09,2025-01,2024-10,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,NONE,PREVENTION,2779,ACTUAL
NCT01752127,COmparison of Xience PrimE Versus REsolute Integrity in Diabetes or Small Vessel Disease,Study for Investigate the Effectiveness and Safety of Resolute Integrity or Xience Prime in Diabetes or Small Vessels Lesion Patients,"The newer generation ZES (Medtronic, Minneapolis, MN, Resolute Integrity) and EES (Abbott Vascular, Abbott Park, Illinois, Xience Prime) were introduced to South Korea. Although these are thought to be superior in effect and stability compared to ZES and EES of previous generation, there are few clinical data regarding the high risk groups of diabetes patients or small vessels lesion. Moreover, looking at the 8.3% of restenosis in Resolute All Comer study (23% diabetes), the investigators could not know the outcome in high risk patients such as diabetes or small vessels lesion. Therefore, the aim of this study is to investigate the effectiveness and safety of Resolute Integrity or Xience Prime in diabetes or small vessels lesion patients.",,UNKNOWN,,2011-07,2013-07,2013-07,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,600,ESTIMATED
NCT00795860,Fatty Acid Metabolism and Insulin Sensitivity: the Role of Endurance Exercise,Fatty Acid Metabolism and Insulin Sensitivity: the Role of Endurance Exercise,"Clearly the effects of diet and exercise are beneficial for obese persons, but the underlying mechanisms for the improvements in metabolic health are not completely clear. Although mounting evidence suggests that alterations in lipid metabolism in persons with abdominal obesity are associated with a several medical complications, including diabetes, little is known about the factors responsible for this effect. The project in this application is designed to examine how the addition of endurance exercise training to a weight-loss program alters whole-body fatty acid availability, uptake, and oxidation as well as the expression of cellular factors that regulate these processes. In addition, we will evaluate whether these alterations are associated with improvements in insulin sensitivity. In the end, these experiments will provide insight into the cellular and whole-body adaptations in fatty acid metabolism in response to weight-loss and exercise training that may lead to enhancement of insulin sensitivity. Identifying relationships between gene expression, whole-body fatty acid metabolism and clinical outcome measurements, such as insulin sensitivity, may lead to improvements in the therapeutic and/or the preventative approach to obesity and its co-morbidities.","Despite robust findings emphasizing the importance of weight-loss and exercise for the prevention and management of insulin resistance and Type 2 diabetes, the mechanisms responsible for the improvements in metabolic health are not completely understood. Mounting evidence suggests that abnormalities in fatty acid metabolism in persons with abdominal obesity are associated with insulin resistance. Alterations in fatty acid mobilization and oxidation may be primary adaptations responsible for the improvements in metabolic health after weight-loss and endurance exercise training. We hypothesize that a disparity between muscle fatty acid uptake and oxidation is regulated by the expression of genes and proteins that participate in intracellular transport, trafficking, and metabolism of fatty acids. We believe that alterations in the expression of these factors in response to weight-loss and endurance exercise training will underlie changes in the non-oxidative disposal of fatty acids, and thereby improve insulin sensitivity. We will determine the effects of weight-loss and exercise training on whole-body fatty acid mobilization and oxidation and the expression of factors that regulate these processes in skeletal muscle. In addition, we will evaluate how these alterations are associated with improvements in insulin sensitivity. These studies will provide insight into how cellular alterations with weight-loss and exercise training and the accompanying changes in whole-body fatty acid metabolism may lead to improvements in metabolic health.",COMPLETED,,2003-06,2007-01,2007-01,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,BASIC_SCIENCE,36,ACTUAL
NCT03936660,A 12 Month Site Randomized Trial in Adults With Type 2 Diabetes Mellitus and History of Cardiovascular Disease,COOrdinating CaRDIology CliNics RAndomized Trial of Interventions to Improve OutcomEs (COORDINATE) - Diabetes,"COORDINATE-Diabetes is a cluster-randomized clinical trial to test the effectiveness of an innovative, clinic-level educational intervention to improve the management of patients with type 2 diabetes mellitus and cardiovascular disease.","Patients with Type 2 diabetes mellitus and a history of cardiovascular disease will be enrolled in this study. The study will randomize a minimum of 42 US cardiology clinics to an intervention arm vs. control arm. The clinic-level multi-faceted educational intervention will include strategies to develop cardiology and endocrinology partnerships and guideline-recommended care pathways with measurement and feedback to improve the care of patients with type 2 diabetes mellitus and cardiovascular disease.

Patients must be enrolled during a routine visit in a cardiology clinic, and the clinic must have at least 3 physicians and/or APPs on staff with independent patient populations.",COMPLETED,,2019-07-25,2022-12-30,2022-12-30,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,HEALTH_SERVICES_RESEARCH,1049,ACTUAL
NCT04515576,A Study of LY3493269 in Participants With Type 2 Diabetes,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Multiple-Ascending Subcutaneous Doses of LY3493269 in Patients With Type 2 Diabetes Mellitus","The main purpose of this study is to determine the side effects related to LY3493269 in participants with type 2 diabetes. Blood tests will be performed to check concentrations of LY3493269 in the bloodstream. Each enrolled participant will receive LY3493269, dulaglutide, or placebo. The study will last up to approximately 16 weeks for each participant and may include up to 11 visits.",,COMPLETED,,2020-08-25,2021-03-09,2021-03-09,INTERVENTIONAL,PHASE1,RANDOMIZED,PARALLEL,DOUBLE,BASIC_SCIENCE,56,ACTUAL
NCT01468376,GLU-xx Formulations in Individuals With Impaired Glucose Tolerance,"An Open-label, Dose-finding Pilot Study of Various Formulations of Glucose-lowering Products in Otherwise Healthy Individuals With Impaired Glucose Tolerance","The purpose of this study is to determine a safe,tolerable and efficacious dose of GLU-xx.",,TERMINATED,Sponsor company was acquired and new owner chose not to proceed with clinical study,2011-02,2012-01,2012-01,INTERVENTIONAL,PHASE1,NON_RANDOMIZED,PARALLEL,NONE,PREVENTION,17,ACTUAL
