nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT04235660,Y90 Radiation Segmentectomy vs SBRT for HCC,Yttrium-90 Radiation Segmentectomy Versus Stereotactic Body Radiation Therapy (SBRT) for the Treatment of Early Stage Hepatocellular Carcinoma (HCC): A Pilot Study,"The proposed study is a single site, prospective, randomized pilot study to assess the feasibility of recruitment of patients into a trial evaluating the efficacy and tolerability of selective transarterial Y90 radioembolization (radiation segmentectomy) versus stereotactic body radiation therapy (SBRT) for solitary early stage (≤ 3cm) hepatocellular carcinoma (HCC).",,TERMINATED,unable to recruit. terminated due to futility,2020-07-22,2022-03-08,2022-03-08,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,2,ACTUAL
NCT01696760,Aspirin and Compression Devices for VTE Prophylaxis in Orthopaedic Oncology,Aspirin and Compression Devices for VTE Prophylaxis in Orthopaedic Oncology,"This is a research study to compare the efficacy of aspirin (acetylsalicylic acid) and pneumatic compression devices versus enoxaparin (also known as Lovenox) and pneumatic compression devices in preventing deep vein thrombosis in patients with pelvic and lower extremity malignant tumors and undergoing surgery. Pneumatic compression devices are also known as sequential compression devices and are inflatable compression sleeves that are placed around patient's legs to reduce the risk of clot formation deep vein thrombosis. Pneumatic compression devices are made of a soft material that wraps around the lower leg and periodically squeeze the calf. A deep vein thrombosis is a blood clot. Most hospitalized patients wear these as a preventive measure. Pneumatic compression devices alone are not sufficient to prevent deep vein thrombosis formation. Therefore, medicines, such as aspirin and enoxaparin are utilized. Both drugs are used for prevention, but there are no studies in patients with musculoskeletal tumors which have determined whether one drug is better than another. The knowledge gained from this study will determine whether aspirin and pneumatic compression devices is the same or better than enoxaparin and pneumatic compression devices in preventing deep vein thrombosis in this patient population and may result in fewer wound and bleeding complications","PRIMARY OBJECTIVES:

I. To perform a randomized prospective study to determine efficacy of acetylsalicylic acid (ASA)+pneumatic compression device (PCD) prophylaxis compared to low-molecular weight heparin (LMWH)+PCD in patients undergoing orthopaedic procedures for musculoskeletal neoplasms (MSN) of the pelvis and lower extremity.

II. To prove that ASA+PCD is clinically equivalent to or better than LMWH+PCD in providing deep vein thrombosis (DVT) prophylaxis in this patient population and results in fewer major bleeding complications.

III. To measure rates of postoperative DVT and pulmonary embolism (PE) as primary outcomes.

SECONDARY OBJECTIVES:

I. To measure secondary outcomes including rates of readmission, reoperation, bleeding complications (including hematoma formation and prolonged wound drainage), and death.

OUTLINE: Patients are randomized to 1 of 2 treatment arms.

ARM I: Patients receive acetylsalicylic acid orally (PO) twice daily (BID) and wear PCD on days 1-28 after surgery.

ARM II: Patients receive enoxaparin subcutaneously (SC) once daily (QD) and wear PCD on days 1-28 after surgery.

After completion of study treatment, patients are followed up at 2 weeks, 6 weeks, and 3 months.",COMPLETED,,2010-10,2012-12,2012-12,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,12,ACTUAL
NCT02285660,Evaluation of 4D-contrast Enhanced PET-CT in Tumour Volume Definition,"Evaluation of 4D-contrast Enhanced PET-CT in Tumour Volume Definition for Patients With Lung, Lower Oesophageal and Pancreatic Carcinomas.","The aim of high dose radiotherapy treatment is to deliver enough radiation to the tumour to kill all the cancer cells while at the same time giving a low dose of radiation to the normal parts of the body to reduce the side effects of treatment. This requires the cancer specialist to accurately identify the areas of cancer on a computed tomography (CT) scan. Positron emission tomography computed tomography (PETCT) scans use radioactive sugar that is injected into the patient. This sugar goes into cancer cells and shows up as a bright spot on the PET scan, allowing the doctors to see tumours more accurately. Some cancers move with breathing, for example lung, pancreas and oesophageal (or gullet) cancers. Fourdimensional CT scanning (4DCT) is a special type of CT scan that allows the motion of the tumour to be seen and measured accurately. This information can then be used to help ensure that the radiotherapy correctly treats the moving tumour.

The aim of this study is to see if there are possible benefits to combining PET with 4DCT to get a 4D PETCT scan for tumours that move with breathing. This study is divided into three cancer types; lung, lower oesophagus and pancreatic cancer.

First the investigators are going to test the use of 4D PETCT in the radiotherapy planning of these tumours to see if it helps the doctor to identify the cancer.

Secondly, the investigators are going to see if the 4D PETCT helps to show areas within the cancer that are potentially more active. This might then allow us to target a higher dose to these areas, which could potentially improve the chance of controlling and curing the cancer. Patients' standard treatment will not be altered by participating in the study.",,UNKNOWN,,2011-06,2014-12,2014-12,INTERVENTIONAL,NA,,,,,0,
NCT06331260,Assessment of AFP and PIVKA-II as Prognostic Indicators in Liver Transplantation for Hepatocellular Carcinoma,Assessment of AFP and PIVKA-II as Prognostic Indicators in Liver Transplantation for Hepatocellular Carcinoma,"As key biomarkers in HCC, AFP and PIVKA-II reflects biological features of tumor and has been widely applied for clinical diagnosis. Previous studies reported preoperative AFP and PIVKA-II are related to HCC recipient long-term survival after liver transplantation. However, there is no prospective study supporting these conclusions. This study aims to prospective collect liver transplantation cases from multiple transplant centers and further evaluate the prognostic role of preoperative AFP and PIVKA-II in liver transplantation for HCC.",,NOT_YET_RECRUITING,,2024-04-01,2028-04-01,2028-04-01,OBSERVATIONAL,,,,,,600,ESTIMATED
NCT02370160,HM2014-26 DT2219 for Relapsed or Refractory B-Lineage Leukemia or Lymphoma,HM2014-26 DT2219 Immunotoxin for the Treatment of Relapsed or Refractory CD19 (+) and/or CD 22 (+) B-lineage Leukemia or Lymphoma,"This is a phase I/II study of DT2219 for the treatment of relapsed or refractory CD19 (+) and/or CD 22 (+) B-lineage leukemia and lymphoma. The study consists of two phases - a phase I dose/schedule finding component using the maximum tolerated dose identified during the previous phase I study, but with a higher number of doses and a two-stage phase II extension component to confirm safety and make a preliminary determination of the activity level by disease using the dose identified in phase I.",,COMPLETED,,2015-12-21,2018-04-08,2018-04-08,INTERVENTIONAL,PHASE1|PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,18,ACTUAL
NCT05685160,US and MRI of the Forefoot: Intermetatarsal Bursitis or Morton's Neuroma,Ultrasound and MRI of the Forefoot: Intermetatarsal Bursitis or Morton's Neuroma,The aim of this study is to investigate the incidence of intermetatarsal bursitis and Morton's neuroma in patients with metatarsalgia (i.e. pain in the forefoot) and control subjects by diagnostic imaging with ultrasound and MRI.,"In a group of patients with intermetatarsal pain found by an orthopedic surgeon, the investigators want to assess the incidences of intermetatarsal bursitis and Morton's neuroma, using diagnostic imaging; ultrasound and MRI.

The hypothesis is, that intermetatarsal bursitis is an overlooked diagnosis in patients with metatarsalgia. As a result of sparse literature and lack of knowledge about this condition with symptoms mimicking Morton's neuroma, a part of patients diagnosed with Morton's neuroma, suffers from intermetatarsal bursitis instead.

Additionally, the investigators want to evaluate the clinical sign opening toes.

Based on clinical photos of the feet, the investigators want to document the presence of opening toes and investigate if there is a correlation with either intermetatarsal bursitis and/or Morton's neuroma.",ENROLLING_BY_INVITATION,,2021-06-14,2027-03,2026-01,INTERVENTIONAL,NA,NON_RANDOMIZED,PARALLEL,NONE,DIAGNOSTIC,75,ESTIMATED
NCT03480360,Haploidentical Allogeneic Peripheral Blood Transplantation: Examining Checkpoint Immune Regulators' Expression,Haploidentical Allogeneic Peripheral Blood Transplantation: Clinical Trial and Laboratory Correlates Examining Checkpoint Immune Regulators' Expression,"The standard Johns Hopkins' regimen will be used in study subjects, with the use of donor peripheral blood stem cells, rather than marrow. Clinical outcomes will be defined while focusing efforts on immune reconstitution focusing on immune checkpoint regulators after a related haploidentical stem cell transplant.","We propose a clinical trial to define clinical endpoints, including engraftment, 100-day survival and one year survival (Objective #1). We will characterize the incidence, prevalence and function of immune checkpoint regulators in patients' blood and bone marrow following transplantation (Objective #2). We will correlate these laboratory results with clinical outcomes and the incidence of GVHD. As an exploratory aim, in those patients experiencing GVHD and requiring treatment, we will define the frequency/expression of checkpoint regulator expression and correlate these results with the patient's response to GVHD therapy.",ACTIVE_NOT_RECRUITING,,2018-03-28,2025-09-13,2023-03-27,INTERVENTIONAL,PHASE3,NA,SINGLE_GROUP,NONE,TREATMENT,21,ACTUAL
NCT05665660,Developing and Evaluating Culturally Relevant Interventions to Improve Breast Cancer Screening,Developing and Evaluating Scalable and Culturally Relevant Interventions to Improve Breast Cancer Screening Among White Mountain Apache Women,"The goal of this study is to evaluate the relative benefits of an intervention to promote breast cancer screening among women in the White Mountain Apache (WMA) community. Women will be randomized to receive CARE, a culturally tailored mammography education module, or CARE+COACH, which is the CARE education module plus access to an Apache paraprofessional women's health coach (i.e., patient navigator). The CARE intervention was developed through a community-based participatory research process. The primary outcome is mammography uptake within 2 months of a referral.",,RECRUITING,,2023-06-06,2025-12,2025-12,INTERVENTIONAL,NA,RANDOMIZED,CROSSOVER,NONE,SCREENING,350,ESTIMATED
NCT06917560,Serological Autoantibodies in Early Kidney Cancer Diagnosis and Prognosis: A Multicenter Study,"The Role of Serological Autoantibody Profiles in the Early Diagnosis and Prognosis of Renal Carcinoma: A Multicenter, Retrospective Clinical Study","This project aims to construct a multicenter retrospective study by retrospectively collecting clinical, serological, and pathological data from patients. A comprehensive data management system will be established to facilitate the integration and analysis of multicenter data, alongside antibody profiling characteristics. A predictive model based on serological autoantibody profiles will be developed and validated using both internal and external cohorts. This model will predict clinical prognostic factors in renal carcinoma and identify patient populations likely to respond to immunotherapy. By enabling personalized treatment decisions and minimizing unnecessary treatment risks, the model aims to improve patient quality of life and overall prognosis.",,ACTIVE_NOT_RECRUITING,,2024-07-30,2025-07-30,2025-07-30,OBSERVATIONAL,,,,,,400,ESTIMATED
NCT06764160,"Efficacy, Safety, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Eculizumab in Chinese Adults With gMG","An Open-label, Single-arm, Multi-center Study to Evaluate the Efficacy, Safety, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Eculizumab in Chinese Participants With Refractory Generalized Myasthenia Gravis (gMG)","This is an open-label, single-arm, multi-center study to evaluate the efficacy, safety, PK, PD, and immunogenicity of eculizumab in Chinese participants with refractory gMG. Approximately 15 participants will be enrolled in the study.","This post-approval study is an open-label, single-arm, multi-center study to evaluate the efficacy, safety, PK, PD, and immunogenicity of eculizumab in Chinese participants with refractory gMG. There will be 3 periods in this study: Screening Period (up to 4 weeks), Treatment Period (26 weeks, including an Induction Phase and a Maintenance Phase), and Safety Follow-up Period (8 weeks). The overall study duration for an individual participant is estimated to be up to 38 weeks. Approximately 15 participants will be enrolled in the study.",ACTIVE_NOT_RECRUITING,,2025-01-06,2026-01-05,2026-01-05,INTERVENTIONAL,PHASE3,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,15,ESTIMATED
NCT01477060,Modulation of Response to Hormonal Therapy With Lapatinib and/or Metformin in Patients With Metastatic Breast Cancer,"Modulation of Response to Hormonal Therapy With Lapatinib and/or Metformin in Patients With HER2-negative, ER and/or PgR Positive Metastatic Brest Cancer With Progressive Disease After First-line Therapy","Target Population: female patients with HER2-negative, ER and/or PgR positive breast cancer in progression after first-line hormonal therapy.

The study rationale is based on the potentiality of reversing endocrine-resistance by Lapatinib

* Activity on compensatory-adaptive mechanisms of hyperactivity of signals generated by HER2 family
* Modulation of energy balance and signals associated to survival through AMPK activation (via Calmodulin) Metformin
* Indirect mechanism, through reduced insulin receptors and IGFR stimulation, with reduces proliferative effects downstream
* Direct mechanism, through AMPK activation (via LKB1), with reduced protein synthesis (mTOR inhibition) and increased availability of intracellular energy Lapatinib and Metformin
* AMPK ""Double""activation, through different potentially additional mechanisms.
* Inhibition of proliferative mechanisms for interference on various intracellular target

  * IR (A e/o B); IGFR
  * EGFR; HER2

Primary objectives :

1. To assess the rate of patients free from disease progression at 3 months from randomization

Secondary objectives :

1. To assess the overall response rate
2. To assess the duration of response
3. To assess 3-years overall survival rate
4. To assess tolerability of each proposed treatment Female patients with HER2-negative, ER and/or PgR positive breast cancer in progression after first-line hormonal therapy will randomized to receive: hormonal therapy + lapatinib or hormonal therapy + metformin or hormonal therapy + metformin + lapatinib with a ratio 1:1:1.

For each arm of the study the following sample size is required:

* First step: 23 patients, for a total of 69 patients in all 3 arms
* Second step: further 33 patients, for a total of 168 patients in all 3 arms.","Treatment Plan Patient will continue to be treated with the same hormone therapy at the same dose, route and schedule

Patients will be randomized to receive:

A: Lapatinib, 1250 mg/die, os B: Metformin, 1500 mg/die, os C: Lapatinib + Metformin, 1250 mg+1500 mg/die, os Patients will receive study treatment until disease progression is documented, extraordinary medical circumstances occur, intolerable toxicities occur, or the patient withdraws consent

Statistical consideration Randomization will be stratified according to the site of metastases: visceral versus non-visceral lesions. The primary objective of this study is to evaluate the rate of patients free of disease progression at 3 months from randomization. The final analysis of this objective will be conducted when a total of 168 patients are enrolled across the three arms. This is the number of patients needed for a test with an experiment-wise alpha = 0.05 and power = 80% to show a statistically significant increment of 10% to the rate of patients without disease progression at 3 months, assuming a rate of 5% for treatments without lapatinib and/or metformin (P0=5% and P1=15%). After having accrued a total of 23 evaluable patients in each arm, the trial design can proceed to step 2 randomizing additional patients to each arm only if two or more patients are free of disease progression at 3 months. Otherwise, the study arm with less than expected responses will be discontinued. In the second stage 33 additional patients will be enrolled in each study arm to reach a total of 56 total patients per arm. If less than 6 patients per arm will be free of disease progression then the increment of corresponding treatment will be considered not significant.

Procedures:

The study will consist of a screening period, a treatment period and follow up for survival Screening Phase

Within 4 weeks prior randomization:

A signed written, informed consent will be obtained prior to any study specific assessments are initiated. The following will be performed prior to randomization

* Radiographic complete assessment of disease status (chest Xray; liver ultrasound, bone scan and CT or MR of target lesions and involved sites)
* Hematology and biochemistry
* Pregnancy test for women of child-bearing potential
* Cardiac assessment with ECG, echocardiography or multi-gated scintigraphic scan (MUGA)
* Medical history, physical examination, vital signs, signs and symptoms of breast cancer lesions, weight, height, ECOG performance status

Treatment Phase:

MONTHLY up to 3 months since randomization

* Physical examination, including clinical disease assessment, ECOG performance status, vital signs
* Hematology and biochemistry
* Safety evaluation (i.e. routine collection of adverse events)
* Patient's compliance
* Concomitant therapy

EVERY 3 MONTHS after the first 3 months of treatment until disease progression is documented, intolerable toxicities occur, or the patient withdraws consent:

* Physical examination, including clinical disease assessment, ECOG performance status, vital signs
* Radiographic disease assessment (using the same methods at screening)
* Hematology and biochemistry
* Safety evaluation (i.e. routine collection of adverse events)
* Concomitant therapy
* Patient's compliance

EVERY 6 MONTHS until disease progression is documented, intolerable toxicities occur, or the patient withdraws consent:

* Complete radiographic assessment
* Assessment of the LVEF using the same method at screening

Afterwards:

EVERY 6 MONTHS after disease progression or trial discontinuation due to intolerable toxicities or other reasons. Patients may receive other therapy following study discontinuation. Patients will continue to be followed for survival for a minimum of 3 years.",TERMINATED,The study was stopped due to insufficient accrual,2011-11,2013-12,2013-12,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,32,ACTUAL
NCT02312960,Radium-223 Dichloride Long-term Follow-up Program,A Phase 4 Long-term Follow-up Study to Define the Safety Profile of Radium-223 Dichloride,Patients will be followed up in this study after prior treatment with BAY88-8223 / Radium-223 dichloride / Xofigo.,"This long-term follow up study will enroll subjects who will be transferred from selected interventional, company sponsored trials with radium-223 dichloride (feeder trials).

The primary objectives are to define the long term safety profile of radium-223 dichloride (for up to 7 years after the last dose of radium-223 dichloride); to assess the incidence of leukemia, myelodysplastic syndrome, aplastic anemia, and primary bone cancer or any other new primary malignancy; to assess the incidence of bone fractures and bone associated events (e.g., osteoporosis); and, in subjects who receive cytotoxic chemotherapy, to assess the incidence of febrile neutropenia and hemorrhage during their chemotherapy treatment and for up to 6 months thereafter at a frequency based on local clinical practice.",COMPLETED,,2014-12-18,2024-01-31,2024-01-31,INTERVENTIONAL,PHASE4,NA,SINGLE_GROUP,NONE,OTHER,255,ACTUAL
NCT04801160,REMS Combined With TAI for Unresectable HC,Radiation-Emitting Metallic Stents (REMS) Combined With Trans-Arterial Infusion (TAI) Versus Uncovered Self-Expandable Metallic Stent (SEMS) Combined With Trans-Arterial Infusion (TAI) for Unresectable Hilar Cholangiocarcinoma,The purpose of this randomized controlled study is to evaluate the efficacy and safety of the Radiation-Emitting Metallic Stents (REMS) combined with Trans-Arterial Infusion (TAI) for unresectable hilar cholangiocarcinoma.,"This is a multicentric, open-labal, randomized controlled trial which aims to evaluate the efficacy and safety of Radiation-Emitting Metallic Stents (REMS) combined with Trans-Arterial Infusion (TAI) versus Uncovered Self-Expandable Metallic Stent (SEMS) Combined With Trans-Arterial Infusion (TAI) for Unresectable Hilar Cholangiocarcinoma. The primary hypotheses are that Radiation-Emitting Metallic Stents (REMS) combined with Trans-Arterial Infusion (TAI) is superior to Uncovered Self-Expandable Metallic Stent (SEMS) Combined With Trans-Arterial Infusion (TAI) with respect to Over survival(OS). The primary endpoint is overall survival. The secondary endpoints include quality of life, progression free survival, relief of jaundice, patency, and adverse events.",COMPLETED,,2021-03-01,2023-07-15,2023-07-15,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,126,ACTUAL
NCT00017160,"Combination Chemotherapy, Radiation Therapy, and Surgery in Treating Patients With Primary or Recurrent Sarcoma","Phase II Study of Neoadjuvant Doxorubicin and Ifosfamide, Radiotherapy, and Surgical Resection in Patients With Primary or Recurrent Retroperitoneal Sarcoma","RATIONALE: Drugs used in chemotherapy use different ways to stop tumor cells from dividing so they stop growing or die. Radiation therapy uses high-energy x-rays to damage tumor cells. Combining chemotherapy, radiation therapy, and surgery may kill more tumor cells.

PURPOSE: Phase II trial to study the effectiveness of combination chemotherapy, radiation therapy, and surgery in treating patients who have primary or recurrent sarcoma.","OBJECTIVES:

* Determine the overall survival of patients with primary or recurrent retroperitoneal sarcomas treated with neoadjuvant doxorubicin and ifosfamide, radiotherapy, and surgical resection.
* Assess local-regional control in patients treated with this regimen.
* Determine the disease-free survival of patients treated with this regimen.
* Determine the pathologic response in patients treated with this regimen.
* Determine the toxic effects of this regimen in these patients.
* Determine the complications in patients treated with this regimen.

OUTLINE: Patients receive doxorubicin IV continuously on days 1-3 and ifosfamide IV over 3 hours on days 1-4. Patients also receive filgrastim (G-CSF) beginning on day 5 and continuing until blood counts recover. Treatment repeats every 21 days for a maximum of 4 courses in the absence of unacceptable toxicity. Beginning 2-4 weeks after chemotherapy, patients undergo radiotherapy daily, 5 days a week, for 5-6 weeks. Beginning 4-7 weeks after radiotherapy, patients undergo complete surgical resection with intraoperative or postoperative radiotherapy or brachytherapy.

Patients are followed every 3 months for 2 years, every 6 months for 3 years, and then annually thereafter.

PROJECTED ACCRUAL: A total of 48 patients will be accrued for this study within 24 months.",WITHDRAWN,,,,,INTERVENTIONAL,PHASE2,,,,TREATMENT,0,ACTUAL
NCT04056260,ICG-NIR Guided Lymph Node Dissection in Gastric Cancer,Oncologic Safety of Sentinel Lymph Node-guided Lymph Node Dissection Using ICG-NIR Laparoscopy in Gastric Cancer,"As the survival rate of patients with gastric cancer has increased, there has been a growing interest in interventions that improve postoperative quality of life. Therefore minimally invasive surgery or endoscopic resection has been performed much more frequently. However, adequate lymph node dissection is important as well. The aim of the study is to identify the feasibility of indocyanine green - near infra-red (ICG-NIR) guided sentinel lymph node dissection for the treatment of gastric cancer.",,UNKNOWN,,2020-03-20,2020-12-31,2020-08-31,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,219,ESTIMATED
NCT01499160,Letrozole and Lapatinib Followed by Everolimus in Women With Advanced Breast Cancer,GCC 0901- A Phase II Study of Letrozole in Combination With Lapatinib Followed by an Addition of Everolimus in Postmenopausal Women With Advanced Endocrine Resistant Breast Cancer,"About a third of patients with breast cancer are usually treated by hormone pills called tamoxifen and aromatase inhibitors. Aromatase inhibitors are drugs that stop female hormone production. Female hormone or estrogen is an important hormone for the growth of breast cancer cells. Letrozole is one of the aromatase inhibitors that is approved by the FDA and has been used to treat breast cancer since 1997. However, hormone pills usually work for about 6-10 months in most patients. Later on, breast cancer will start to grow again. This condition when hormone pills or endocrine therapy no longer work is called ""endocrine resistant"" breast cancer. The scientists here at University of Maryland have discovered how these cancer cells can become resistant to hormone pills. In our laboratory tests, the investigators found that lapatinib and everolimus can reverse this resistance and make letrozole work again. However, it is not known if the drugs can reverse the resistance in humans.

The purpose of this study is to find out whether the combination of letrozole, lapatinib, and everolimus is effective in women with breast cancer when hormone pills no longer work.

Lapatinib is an anti-cancer drug that is already approved by the Food and Drug Administration (FDA). It is the standard of care for the treatment of a particular type of breast cancer called human epithelial growth factor receptor 2 (HER2)-positive breast cancer. HER2 is a protein involved in the growth of some cancer cells. This study will also include patients with HER2-negative breast cancer. This means that the cancer cells in these patients do not depend on the HER2 protein. The use of lapatinib in these patients is considered experimental.

Everolimus is also an anti-cancer drug that is approved by the FDA for kidney cancer. Initial studies in mice and later studies in women with breast cancer have shown that everolimus may also slow the growth of breast cancer. The use of everolimus is experimental in this study.","This is a single-institution clinical trial. Patients will be stratified according to the HER2 status:

Group 1: HER2-positive in the tumor tissue Group 2: HER2 negative in the tumor tissue

In the first part of the study, all of the patients will receive the combination of lapatinib 1,500 mg/day and letrozole 2.5 mg/day. We do not expect any significant toxicity from this combination since the previous study of lapatinib and letrozole showed that this combination is safe with no grade 3-4 toxicities observed. Restaging scans (CT scan, MRI, or bone scan) will be obtained after every 12 weeks of treatment. In those patients who progress from any group, everolimus 5 mg/day will be added to letrozole and lapatinib will be reduced to 1,250 mg/day as per the SWOG phase I study of lapatinib and everolimus. The outcome of each group will continue to be assessed separately. We do not expect to see additional serious toxicity from adding everolimus to the combination of lapatinib and letrozole. All of the treatment will be continued until disease progression.",TERMINATED,low accrual,2012-05,2016-12,2014-11,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,7,ACTUAL
NCT05451576,Sodium Selenite Supplementation in Patients With Head and Neck Cancer,The Role of Sodium Selenite Supplementation in Patients With Locally Advanced Head and Neck Cancer Undergoing Concurrent Chemoradiotherapy,"The micronutrient selenium is an essential trace element in the human body. There are more than 25 proteins in the human body contain selenium, such as glutathione peroxidase and selenoprotein, which regulate the body's antioxidant and anti-inflammatory properties. Previous literatures had shown cancer patients have lower serum selenium concentrations than normal people, and lower serum selenium levels may be associated with increased cancer mortality. More than 50% of patients with locally advanced head and neck cancer are malnourished before treatment, and these patients often have deficiency of trace elements, including selenium. In these malnourished patients, they may have to endure increased treatment toxicity and treatment interruption when receiving standard concurrent chemoradiotherapy (CCRT). Interruption of treatment may lead to reduced therapeutic efficacy and compromised survival and recurrence rate. Several small studies have investigated whether oral administration of sodium selenite in patients with head and neck cancer undergoing radiation therapy can improve side effects and affect survival rates, but the results are inconsistent. Our study will use the intravenous form of sodium selenite (Zelnite®) to investigate the effect of selenium on the treatment outcomes of locally advanced head and neck cancer patients undergoing CCRT, such as therapy-related toxicities, quality of life, changes in selenium concentration in blood, nutritional, inflammation and immune markers, and tracking long-term survival and recurrence rates.","Selenium is an essential trace element for humans. It is involved in redox regulation, antioxidant functions, membrane integrity, and protection against DNA injury. In both animal models and human studies, it has been shown that selenium has cancer-protective effects and cytoprotective activities. Some mechanisms have been proposed to explain the anti-cancer effects of selenium, which include the antioxidant properties by selenoproteins, induction of conjugating enzymes that detoxify carcinogens, enhancement of the immune response, alterations in DNA methylation and blockage of the cell cycle to allow DNA repair.

There has been conflicting response regarding selenium supplementation on the reduction of toxicity, antitumor efficacy and their quality of life in patients receiving radiotherapy. In the studies by Kiremidjian-Schumacher et al. and Elango et. al, sodium selenite supplementation was shown to significantly enhance cell-mediated immune responsiveness and improve defense systems in head and neck cancer patients. Micke et al. and Zimmerman et al. demonstrated the quality of life of patients suffering from head and neck cancer with lymphedema significantly improved after selenium supplementation. In the study by Büntzel et al., selenium supplementation reduced the radiation-associated side-effects of dysphagia developments in patients with head and neck cancer patients.

However, some studies showed negative response of selenium supplementation in head and neck cancer patients. Weijl et al. showed oral selenium supplementation did not show improvement in cisplatin-induced toxicity or response rate in cancer patients. In the study by Mix et al., addition of oral selenium supplementation was well-tolerated but did not lower the incidence of severe mucositis or improve quality of life or survival outcomes in head and neck cancer patients undergoing concurrent chemoradiation (CRT). An early systematic review in Cochrane demonstrated there was still insufficient evidence to conclude efficacy of selenium in alleviating the side effects of chemotherapy or radiotherapy treatments.

The aim of this study is to investigate the effect of intravenous selenium supplementation on the treatment outcome of head and neck patients undergoing CCRT (toxicities, quality of life, overall survival, progression-free survival), selenium concentration changes during CCRT, and its correlation with nutritional, inflammation and immune markers.",RECRUITING,,2020-08-12,2024-06-30,2023-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,TRIPLE,SUPPORTIVE_CARE,60,ESTIMATED
NCT05390476,"Tucidinostat and Metronomic Capecitabine for Metastatic Triple-negative Breast Cancer:a Multicenter,Open-label, Randomized Controlled, Phase II Clinical Trial","Tucidinostat and Metronomic Capecitabine for Metastatic Triple-negative Breast Cancer:a Multicenter,Open-label, Randomized Controlled, Phase II Clinical Trial",The objective of this study is to explore and evaluate the efficacy of tucidinostat combined with metronomic capecitabine in the treatment of metastatic triple-negative breast cancer.,,UNKNOWN,,2022-08-01,2024-12-01,2024-02-01,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,NONE,TREATMENT,126,ESTIMATED
NCT06599476,Rectal Spacers in Prostate Cancer Patients Undergoing Radiation Therapy,Use of Rectal Spacers in Prostate Cancer Patients Undergoing Radiation Therapy: a Prospective Clinical Study,"This is a prospective clinical study involving up to 150 subjects with localized prostate cancer who are scheduled for radiation treatment with rectal spacer placement.

The goal of this clinical trial is to assess the safety and efficacy of perirectal spacers in patients undergoing radiation therapy for the treatment of localized prostate cancer.

Study visits:

* Screening
* Spacer placement
* Treatment planning simulation
* End of the radiation treatment
* 1,3,and 6-months FU visits.",,ACTIVE_NOT_RECRUITING,,2024-05-21,2025-12,2025-08,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,SUPPORTIVE_CARE,150,ESTIMATED
