nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT02863276,Modulating the Stress Response in Diabetes Mellitus Type 2 Patients Undergoing Colon Surgery,Modulating the Stress Response in Diabetes Mellitus Type 2 Patients Undergoing Colon Surgery,"Background Surgical injury provokes a stress response. These pathways mediated by stress hormones and cytokines cause a catabolic state. The loss of body cell mass may result in prolonged convalescence and increased morbidity. Protein catabolism after colorectal surgery is even more increased in patients with type 2 diabetes mellitus. Epidural blockade, by reducing the intensity of the catabolic response, improves substrate utilization after surgery in non-diabetic patients. This effect is even more pronounced in diabetic patients receiving amino acids.

The aim of the study is to explore the effect of two different protocols to manage blood glucose control on glucose and protein metabolism in patients with type 2 diabetes mellitus undergoing colon surgery and receiving epidural analgesia and perioperative feeding with amino acids. The following hypotheses are tested:

1. Tight perioperative blood glucose control with intensified insulin therapy compared to standard blood glucose control in presence of general anesthesia with epidural analgesia and amino acid infusion would reduce endogenous glucose production and leucine oxidation.
2. Tight blood glucose control and perioperative infusion of amino acids induce a more positive protein balance compared to standard blood glucose control by better oxidative glucose utilization and redirecting amino acids from oxidative to synthetic pathways.

Material and Methods A total of 20 patients with diabetes mellitus type 2 undergoing elective colorectal surgery will be admitted to the study. Patients will be randomly assigned to receive standard blood glucose control (blood glucose target \<10 mmol\*l-1; control group; cytotoxic T lymphocyte (CTL) group, n=8) or to receive tight blood glucose control with intensified insulin therapy (blood glucose target\<6 mmol\*l-1; intensified insulin group; II group, n=8). All patients will receive general anesthesia and an epidural catheter for perioperative analgesia. During surgery (intraoperative state) and immediately after surgery (postoperative state) when receiving an amino acid infusion protein and glucose kinetics will be assessed using a stable isotope technique with L-\[1-13C\]leucine and \[6,6-2H2\]glucose and circulating concentrations of glucose, glucagon, insulin and cortisol will be measured. The primary endpoints of the study will be protein balance. Sample size is set to ensure at least 80% power at a significance level of 0.05.",see information below,COMPLETED,,2009-12,2010-11,2010-11,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,BASIC_SCIENCE,18,ACTUAL
NCT01338376,Organization Program of DiabEtes INsulIN ManaGement,"Organization Program of DiabEtes INsulIN ManaGement: An Open, Multi-center, Prospective, Randomized, 16-week, Controlled Clinical Study","Diabetes is a common, costly condition associated with significant morbidity and mortality. Diabetes self-management education, the process of teaching individuals to manage their diabetes, has been considered an important part. The intensive education has the capacity to deliver effective interventions to a large number of people. The investigators may be able to redirect our efforts to diabetes care and education strategies that will have a positive impact on the optimization of glycemic control and the prevention of long-term complications of diabetes, reducing the subsequent human and health care costs.","This is a prospective, randomized, open-label, controlled clinical study. 1500 subjects with Type 2 DM will be enrolled and be randomized into Structured Education Group and Conventional Education Group in 1:1 ratio. Subjects in both of the groups will be treated with Scilin®M30 twice daily (30 minutes before breakfast and dinner). All the previous oral antidiabetic drugs (OAD(s)) will be discontinued except metformin and alpha-Glucosidase Inhibitors. The physician will determine the starting dose (0.3 IU/kg～0.4IU/kg), as well as later changes to dose according to insulin titration algorithm. The treatment duration will last 16 weeks.",UNKNOWN,,2011-03,2012-05,2012-03,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,TREATMENT,1500,ESTIMATED
NCT02118376,Effects of GLP-1 Receptor Agonist on Fat Redistribution and Inflammatory Status,Effects of GLP-1 Receptor Agonist on Fat Redistribution and Inflammatory Status in Female Patients With Type 2 Diabetes and Obesity,"GLP-1 receptor agonists promote fat redistribution in obese women with type 2 diabetes, reduce liver fat content, improve the inflammation state","As a treatment for type 2 diabetesGlucagon like peptide -1 (Glucan-like peptide-1, GLP-1) receptor agonists plays the role of promoting insulin secretion, inhibiting glucagon secretion，and also has the central and peripheral effects,it can inhibit appetite,reduce weight.GLP-1 receptor agonists promote fat redistribution in obese women with type 2 diabetes, reduce liver fat content, improve the inflammation state",UNKNOWN,,2014-08,2014-12,2014-12,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,20,ESTIMATED
NCT01238276,Direct Antibiotic Delivery of Cefazolin Into Soft Tissue Infections Using Subcutaneous Injection and Ultrasonic Dispersion,Direct Antibiotic Delivery of Cefazolin Into Soft Tissue Infections Using Subcutaneous Injection and Ultrasonic Dispersion,"This study focuses on a new drug delivery system (Direct Antibiotic Delivery) to treat soft tissue infections. In this study, cefazolin is delivered directly to the target tissues using subcutaneous injection of antibiotic solution and then dispersed using high-frequency external ultrasound. Using this system, a much higher concentration of antibiotic can be achieved than through traditional treatment methods.

Unlike traditional delivery methods, Direct Antibiotic Delivery does not rely on blood supply and is beneficial for subjects with Diabetes or subjects who have received radiation therapy and blood supply is limited.","In this study, the DOSAGE of cefazolin that is delivered is a fraction of that which is already FDA approved for intramuscular (IM) administration. However, the CONCENTRATION in the target area is much higher than what can be achieved through intravenous (IV) administration, while still being far less than what is approved for IM administration.

Previous to this study, cefazolin was considered to be ineffective in treating Methicillin-resistant Staphylococcus aureus (MRSA) as it had only been tested at the concentrations that were attainable by traditional methods. Through our study and laboratory tests conducted at the Harford Hospital, Connecticut, we have confirmed that cefazolin can be effective against even the most resistant strains of MRSA if a high enough concentration is obtained.

Under this study, treatment is only available to subjects that have already undergone standard therapy, but were not able to resolve the infection.",NO_LONGER_AVAILABLE,,,,,EXPANDED_ACCESS,,,,,,0,
NCT06401876,Extracellular Vesicle Cargo in Obesity and Type 2 Diabetes,Profiling Extracellular Vesicle Cargo in Obesity and Type 2 Diabetes,"The purpose of this research is to obtain blood samples before and after a bariatric procedure to better understand the reasons for glucose intolerance and insulin resistance (diabetes) in the obesity, and the reasons for improvement of diabetes after bariatric surgery",,RECRUITING,,2024-05-01,2026-12,2025-07,OBSERVATIONAL,,,,,,60,ESTIMATED
NCT03206827,Effect of Plant and Animal Proteins on Biomarkers of Colorectal Cancer and Type 2 Diabetes in Healthy Adults (ScenoProt),Effects of Dietary Plant and Animal Proteins on Biomarkers of Colorectal Cancer and Type 2 Diabetes in Healthy Adults,"The aim of this study is to investigate the effects of dietary plant and animal proteins on gut metabolism and markers for colorectal cancer as well as blood protein metabolites and markers for type 2 diabetes in healthy adults. The study participants will be stratified into three groups with different protein composition in diets: 1) animal 70%/plant 30%; 2) animal 50%/plant 50% and 3) animal 30%/plant 70%. The participants will get part of their diet as ready foods or raw material to promote their compliance. The participants will also get personal advice for their diets. Blood, stool and urine samples will be collected in the beginning and in the end of the 12 week intervention, as well as phenotype measures like BMI, blood pressure and body composition. The participants will also fill food diary before and in the end of the intervention.","A human intervention study with healthy volunteers will be carried out to compare the effects of animal and plant-based protein sources on gut metabolism and markers for colorectal cancer as well as blood protein metabolites and markers for type 2 diabetes.

The study will be done in parallel-design, randomized fashion, with healthy human volunteers aged 20 - 69 years. Exclusion criteria will be as follows: strict vegan, regular user of fish oil or other food supplements, extreme sports, inflammatory bowel disease, colon irritable, celiac disease, continuous antibiotics or less than three months of the latest antibiotics use, type 2 diabetes and hormonal, liver or kidney disease. Duration of the intervention will be 12 weeks.

Intervention groups will be as follows (n=50/group):

Group 1: Dietary proteins from animal sources 70% and from plant sources 30%, representing an average Finnish diet consumed at the moment.

Group 2: Dietary proteins from animal sources 50% and from plant sources 50%, containing at most 500 g red meat/week (according to the current Finnish Nutrition Recommendations).

Group 3: Dietary proteins from animal sources 30% and from plant sources 70%.

The intake of total protein will be kept at similar level compared to habitual, but intakes of fat and carbohydrates may vary as composing a diet with plant-based protein sources inevitably causes changes for example in dietary fibre intake. We will aim at controlling other potential dietary confounders to the extent that is possible in a whole-diet approach. This will ensure the feasibility of the diets and facilitate future applications in dietary practices at the population level.

Before starting the intervention, the persons will get dietary advice how to fulfill their diets. They will get part of foods free to help to implement the diets and to enhance compliance.

Blood, urine and fecal samples will be collected at the baseline (at the beginning of the intervention) and at the end of the intervention. Dietary intake and food consumption during the intervention will be followed by 3-day food records in the beginning and at the end of the intervention period. Nutrient intakes will be calculated using AIVO program.

The following data collection and analyses will be carried out at the beginning and at the end of intervention:

* height, weight, waist circumference
* body composition by bioelectrical impedance analysis
* resting blood pressure, hemoglobin
* fasting lipid profile in the blood (total cholesterol, LDL and HDL, triglycerides)
* fasting glucose and insulin, HbA1c in the blood
* markers for low-grade inflammation in the blood: hs-CRP, cytokines such as IL-1beta, IL-6, IL-10
* protein metabolomics in the blood
* markers of nutritional status in the bood: vit. D25-OH, carotenoids, vitamin C and B12, alkyl resorcinols
* urea/nitrogen in the urine
* measures of gut metabolism and risk markers for colorectal cancer: total N-nitroso compounds in the feces, plant-derived polyphenol metabolites in the feces, concentration of bile acids, cytotoxicity and genotoxicity assays of fecal water samples in 2D and 3D colon cancer cell cultures and gut microbiota analyses.",COMPLETED,,2016-11-29,2021-09-24,2017-06-30,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,PREVENTION,147,ACTUAL
NCT04990427,CLBS201 in Patients with Chronic Kidney Disease (CKD) and Type 2 Diabetes Mellitus (T2DM),"A Phase 1 Open-Label, Proof-of-Concept Study to Evaluate the Safety and Efficacy of CLBS201 Autologous Peripheral Blood-Derived CD34+ Cells in Subjects with Chronic Kidney Disease and Type 2 Diabetes Mellitus","CLBS201 will evaluate the safety, tolerability, and therapeutic effect in subjects with CKD and T2DM.",,COMPLETED,,2022-01-10,2023-01-26,2023-01-26,INTERVENTIONAL,PHASE1,NA,SEQUENTIAL,NONE,TREATMENT,6,ACTUAL
NCT02413060,The Impact of Resistance Training on Type 2 Diabetes Patients.,,The purpose of this study is to determine whether the long-term effects of high-intensity progressive resistance training could improve glucose and lipid metabolism in chinese type 2 diabetes.,,UNKNOWN,,2015-03,2016-03,2016-01,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,400,ESTIMATED
NCT00857376,Dose Ranging Study of the Effects of Alpha Lipoic Acid on Oxidative Stress,Dose Ranging Study of the Effects of Alpha Lipoic Acid on Oxidative Stress,"Heart disease is the most common cause of death in the United States and it is commonly found in people with diabetes and high cholesterol. Inflammation is one mechanism by which diabetes and elevated cholesterol damage blood vessels. Inflammation can be increased by oxidative stress. This study will see if Alpha Lipoic acid, a potent antioxidant and over the counter product, reduces blood levels of markers of oxidative stress and inflammation when compared with placebo. Placebo is a substance that looks like the real product, but contains no active product.","This is a randomized study. A randomized study means you will be assigned by chance (like the toss of a coin) to one of four groups and receive either alpha lipoic acid (ALA or placebo (an inactive substance that looks like the real drug). In this study, there is a 1 out of 4 chance you will receive placebo. Three of the groups will receive different doses of ALA and one group will receive placebo only. The groups are: placebo only, 600 mg ALA, 1200 mg ALA, and 1800 mg ALA a day. At some point all study participants will receive placebo; sometimes the pills will be ALA and sometimes they will be placebo. You will not know which you are taking on any given day.

This study is also double-blinded, which means that you, the study doctor, and the Sponsor will not know until the end of the study whether you are receiving ALA or placebo only. Your study doctor can find out if you are receiving ALA or placebo if needed in an emergency.

If you agree to be in this study, you will be asked to come in for up to 6 visits in 12 weeks. You should be fasting before some of these visits. Fasting means that you should have nothing to eat or drink, except water with your usual morning medications, for 10 hours before your scheduled study visit. The study staff will go over this with you each time.

Visit 1-Screening: (about 3 hours)

• Please fast before this visit

In order to find out if you qualify to take part in the study, you will have the following tests and procedures done during this visit including:

* Your health history will be taken
* Your height, weight, and blood pressure will be measured
* You will have an electrocardiogram (ECG)
* You will give fasting blood samples of about 3-5 tablespoons and urine samples
* If you are female and can have children, you will be given a urine pregnancy test
* You will take a glucose tolerance test (GTT) A dietitian will briefly discuss your diet and exercise. An ECG will be done to measure your heart function. ECG measures the electrical activity of your heart. You will be asked to lie down and small sticky pads will be placed on your arms, legs, and across your chest.

The GTT test involves collecting 1 blood sample before, and 4 samples up to 2 hours after, you drink a measured amount of glucose (a sugar) in a pleasant tasting liquid. You will have 2 tablespoons of blood drawn. An indwelling intravenous (IV) needle will be inserted into your vein for the 2-hour period so that individual needle sticks will not be needed.

Depending on the results of your blood and urine tests, you may be asked to come in for a second visit in about 1 week. The screening blood tests may provide you with information on your health that could be important to you, for example diagnosing diabetes.

VISIT 2: (about 1 hour)

• You do not have to fast for this visit and may take your morning medications as usual

You will have the following tests and procedures done during this visit including:

- You will meet with a dietician for an assessment of your eating habits. The dietitian will advise you on how to maintain a stable diet during the study.

* If your blood tests indicate that you have diabetes, you will receive instructions on diet and exercise to improve your blood sugar levels.
* If your HbA1c level is high, you will be given a home glucose monitoring device (glucometer) with instructions on its use for daily testing. HbA1c is a measure of average glucose levels over the prior few weeks.
* You will be given a 2-week supply of study drug and asked to stop any over- the-counter vitamins that you are taking until you have completed this study. We will provide 3 bottles of study medicine at a time. Each bottle will be uniquely identified for use in the morning, midday or evening. You will be asked to take 2 tablets from the morning bottle, then 2 from the midday bottle and 2 from the evening bottle. You will also be given a daily multivitamin to take. This will be a total of 7 tablets a day for 10 weeks.

All unused study drug should be returned when you come in for the next visit in 2 weeks. It is important that you are able to take all the study drug. If we find that you are unable to take most of the study drug, you will be removed from the study.

VISIT 3: (about 6-8 hours)

•

* Please be fasting and do not have alcohol or exercise for 48 hours prior to the visit. You may be asked to withhold some of your usual medicines on this day but bring the doses to the visit with you to be taken at a later time. You will have the following tests and procedures done during this visit including:
* Brachial artery ultrasound: This is a way to see how the walls of your arteries respond to change in blood flow. For this test, you will lie on a bed and we will take sound wave pictures of the artery in your elbow area. After the initial pictures, we will then inflate a blood pressure cuff on your upper arm for 5 minutes. As soon as the cuff is deflated more pictures of the same artery are taken. We will give then give you a pill called nitroglycerine to dissolve under your tongue. When the pill dissolves in a few minutes, final pictures of the same artery will be taken.
* The brachial test will be repeated 2 hours after a high fat meal is eaten. We will give the meal to you It will contain known amounts of fat,carbohydrates, and protein.
* Augmentation index: This is a test to see how stiff the walls of your artery may be. A small microphone will record the signal from the artery in your wrist for about 5 minutes.
* Several samples of blood (2 tablespoons) will be taken before you eat the high fat meal and when the second brachial test is completed. An indwelling IV needle may be inserted into your vein during this period so that individual needle sticks will not be needed.
* DEXA scan. DEXA is a 4-5 minute x-ray body scan that provides accurate body fat mass measurements.If you are a woman who can have children, you will have a urine pregnancy test. If you are pregnant you will NOT be able to have the DEXA scan.
* A dietician will assist you with food questionnaire about your usual diet.
* A 4-week supply of study drug will be given to you with instructions on how to take it. Please bring any remaining study drug bottles with you to your next visit.

Visit 4: telephone call. You will also be asked about your ability and willingness to continue to take the study medicine until the end of the study.

We will also ask if you are having any new symptoms that may indicate low blood sugar such as hunger, shakiness, dizziness, confusion, difficulty speaking, feeling anxious or weak.

You should notify the study team at any time by telephone to report these symptoms. You may be asked to come in for an extra visit if these are occurring.

Visits 5(day 1 and 2 final visits): (about 4 hours each day for 2 days)

• Please be fasting and do not have alcohol or exercise for 48 hours prior to these visits. You may be asked to withhold some of your usual medicines on both days but bring the doses to the visit with you to take at a later time.

These 2 visits may be done on 2 consecutive mornings.

Visit 5 day 1

You will have a brachial artery ultrasound with nitroglycerine, a DEXA scan, a 2 hour GTT blood test with an indwelling IV needle in your vein, height, weight, blood pressure.

- If you are a woman who can have children, you will be given a urine pregnancy test. If you are pregnant, you will NOT be able to have the DEXA scan that is part of this visit.

Visit 5 day 2

The brachial ultrasound will be repeated after a high fat meal is eaten which is provided by the study center.

You will have blood samples taken before and after the test and you will also meet with a dietitian for a final food questionnaire.

- You will return any unused study drug bottles.",COMPLETED,,2008-03,2012-09,2012-08,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,TRIPLE,,77,ACTUAL
NCT05056376,Effectiveness and Cost-Effectiveness of Fully-Automated Digital vs. Human Coach-Based Diabetes Prevention Programs,Effectiveness and Cost-Effectiveness of Fully-Automated Digital vs. Human Coach-Based Diabetes Prevention Programs,The purpose of this research study is to compare the effectiveness of a fully automated digital diabetes prevention program to standard of care human coach-based diabetes prevention programs for promoting clinically meaningful lifestyle changes to reduce the risk of type 2 diabetes in adults with prediabetes.,"After being informed about the study and potential risk, all participants giving written informed consent will undergo screening to determine eligibility for study entry. At baseline visit (month 0). Participants who meet the eligibility requirements will be randomly assigned in 1:1 ratio to human coach-based diabetes prevention program or digital diabetes prevention program. An equal number of participants will be randomly assigned to both groups (like flipping a coin).

If participants are randomly assigned to receive the human coach-based diabetes prevention program, the participants will be referred to a local Diabetes Prevention Program close to the participants' area. The Diabetes Prevention Program consists of 16 weekly sessions during months 1 to 6 and 6 sessions during months 7 to 12. These group sessions may be delivered in-person at the local program or remotely using video conferencing. During these sessions, participants will receive information about lifestyle change behaviors focusing on weight loss, physical activity, and nutrition from a trained lifestyle coach.

If participants are randomly assigned to receive the digital Diabetes Prevention Program, the participants will receive the Sweetch Digital Health Kit (Sweetch Health, Ltd.) in the mail within approximately 8-12 days of the participants' first study visit. The Sweetch digital health kit consists of a smartphone app and a digital body weight scale that is connected via Bluetooth to the app. The phone app also consists of brief Centers for Disease Control and Prevention (CDC) lessons on type 2 diabetes prevention, which participants will be encouraged to complete.

There will be a total of 3 study visits (baseline, 6 months, and 12 months), each visit includes fingerstick hemoglobin A1C measurement, weight measurement, and completion of several questionnaires. Height will be measured at the first visit. Throughout the 12-month study, participants will be asked to wear a device on the participants' wrist to measure physical activity for 7 consecutive days following the first visit and once every month thereafter.",COMPLETED,,2021-10-01,2024-12-16,2024-12-16,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,PREVENTION,368,ACTUAL
NCT05038176,Improving the Diabetic Health of Black Men: MANUP Feasibility Trial,Improving the Diabetic Health of Black Men (MANUP-NC): MANUP-NC Feasibility Trial,"Many Black Americans continue to be suffer from diabetes especially Black men. Although previous diabetes efforts have reduced overall disease burden, they have failed to eliminate racial and geographic disparities. The story of John Henry, the ""steel-drivin' man"" represents strength and self-determination among Black Men. But often these traits lead men to ""manup"" about their health and prevents them from taking care of their diabetes. This study examines how we can assist Black men in improving their diabetes. Based on the traits of John Henry, we will conduct a culturally-tailored study to 1) determine if our education program including coping strategies and motivation text messages lowers A1c; and, 2) how program operates in a rural setting while learning how we can best improve it for a larger study. We hope to have the information to conduct a larger study with Black men in rural areas to improve their diabetes outcomes.","As the United States' 7th leading cause of death, improving diabetic outcomes is a public health priority. Black American men disproportionately suffer from diabetes more than White counterparts. John Henryism endorses traditional masculine norms for Black Men, such as self-determination and strength, as assets. However, these norms can also act as barriers to diabetes self-management as they restrict access to support from family and friends at a time when it is most needed.

The purpose of this application is to pilot a targeted, culturally-tailored, diabetes self-management intervention for 50 rural Black men to improve diabetes-related outcomes. Aim 1: Implement a 6-month diabetes self-management intervention, grounded in John Henryism, with two arms consisting of the active intervention group and a delayed intervention group to test the intervention's effect on the primary outcome of A1c change. Aim 2: Determine the feasibility of conducting a 6-month culturally-tailored diabetes self-management intervention for Black men in a rural NC community.

The intervention includes a 10-week education program focusing on self-management, social support and coping strategies; and, daily motivational text messages. Aim 1 analysis includes repeated measures t-test (or the non-parametric equivalent Wilcoxon Matched Pairs test) to compare the mean scores of the both groups pre and post intervention. Aim 2 analysis focuses on key parameters required for conducting a future trial. This innovative study leverages the self-reliance and active coping mechanisms of John Henryism by fostering self-determination to properly self-manage diabetes while providing stress management and coping skills to buffer John Henryism's adverse effects.",COMPLETED,,2022-02-12,2023-10-31,2023-10-31,INTERVENTIONAL,NA,NON_RANDOMIZED,SINGLE_GROUP,NONE,OTHER,50,ACTUAL
NCT04263376,Bariatric Surgery-Induced Shift in Gut Microbiome and NAFLD,Can Bariatric Surgery-Induced Shift in Gut Microbiome Protect Against Non-Alcoholic Fatty Liver Disease? A Step Toward Replicating Metabolic Surgery Results Without Surgery,This study is designed as a prospective pilot study for longitudinal assessment of fecal microbiome related to medical and surgical weight loss. The investigators follow the standard of care for perioperative and intraoperative management of study participants. The only addition to the standard of care protocol will be collection of fecal samples at 3 time points. This will enable investigators to compare changes in and effects by microbiota after low-calorie diet versus after bariatric surgery .,,COMPLETED,,2019-04-24,2022-01-31,2022-01-31,OBSERVATIONAL,,,,,,18,ACTUAL
NCT03324776,Initiating Mealtime Ultra-Rapid Acting Insulin (Afrezza) in Uncontrolled Type 2 Diabetes Patients,Initiating Mealtime Ultra-Rapid Acting Insulin (Afrezza) in Uncontrolled Type 2 Diabetes Patients,"To examine the effects of adding prandial Afrezza inhaled insulin to patients with type 2 diabetes who are not controlled after at least 6 months of other diabetes treatments including oral agents, basal insulin, or GLP-1 use.","Clinical inertia in intensifying treatment of type 2 diabetes patients occurs in the range of 70% in numerous real world database assessments. The investigator proposes treating patients with Afrezza who have an index hemoglobin A1c (HbA1c) between 7.5% and 11.5% despite being treated with diabetes medications for at least 6 months. The response to Afrezza will be assessed with Continuous Glucose Monitoring Systems (CGMS) studies and initial and follow-up HbA1c's. The goal is to assess how the investigator can rapidly and safely initiate intensification in this patient population, where extensive delays in HbA1c improvement often occur.",COMPLETED,,2017-10-16,2020-06-10,2020-06-10,INTERVENTIONAL,PHASE3,NA,SINGLE_GROUP,NONE,TREATMENT,20,ACTUAL
NCT06108076,Acute and Chronic Effects of Oral Ketones in Subjects With HFrEF and Diabetes,Acute and Chronic Effects of Oral Ketones in Subjects With HFrEF and Diabetes,This study will provide insight into whether cardiac function changes with oral Ketone Esters (KE) administered to patients with Type 2 Diabetes Mellitus (T2DM) and Heart failure with reduced ejection fraction (HFrEF). Plasma ketones are avidly extracted by cardiac muscle and their uptake is not dependent upon insulin or influenced by insulin resistance.,"After the screening visit, subject will take two separate doses of oral ketones during visit two. Subjects will have their first dose (400mg/kg) upon completion of the baseline Magnetic Resonance Imaging (MRI), and then a second dose (400mg/kg) approximately 1.5 hours after their consumption of the 1st dose. Approximately 1.5 hours after their second dose (3hr since first dose), the subject will undergo a second cardiac MRI. Baseline Blood samples of Beta-hydroxybutyrate (BOHB), acetoacetate (ACAC), Free Fatty Acids (FFA), insulin, c-peptide, glucagon, and an additional 10ml (for storage and later analysis) will be drawn prior to their first dose, then every 30 minutes after their first dose, until completion of the second MRI, then a final blood draw upon completion of the MRI for a total of 8 blood draws during visit 2. An IV catheter will be placed into one antecubital vein by a study nurse for all blood draws during visit 2.

The subject will then be asked to return to complete a third MRI approximately 24 hours after their second MRI. Blood samples for BOHB, acetoacetate (ACAC), insulin, c-peptide and glucagon, and an additional 10 ml will be drawn prior to their third MRI. An IV catheter will be placed into one antecubital vein by a study nurse for all blood draws during visit 3.

After completion of the third MRI, subjects will be dosed KE 400mg/kg once daily until the visit 4 MRI can be completed.

Blood samples for BOHB, acetoacetate (ACAC), insulin, c-peptide, glucagon, proBNP, and an additional 10 ml will be drawn prior to their fourth MRI. An IV catheter will be placed into one antecubital vein by a study nurse for all blood draws during visit 4. The 4th MRI, based on subject and scanner availability at approximately Day 7",RECRUITING,,2024-01-16,2025-12-31,2025-07-31,INTERVENTIONAL,EARLY_PHASE1,NA,SINGLE_GROUP,NONE,TREATMENT,10,ESTIMATED
NCT00551876,Study Evaluating the Efficacy and Safety of Simvastatin Alone Compared With Simvastatin Plus Ezetimibe in Type 2 Diabetic Patients (0653-021)(COMPLETED),"A Randomized, Double-Blind, Parallel, Multicenter Study to Evaluate the Efficacy and Safety of Simvastatin Monotherapy Compared With Simvastatin Plus Ezetimibe (SCH 58235) in Type 2 Diabetic Patients Treated With Thiazolidinediones",The purpose of this study is to determine if the addition of ezetimibe 10 mg daily to ongoing 20 mg simvastatin daily will reduce LDL Cholesterol to a greater extent than increasing the dose of simvastatin to 40 mg daily in Type 2 diabetics treated with Thiazolidinediones (TZD).,,COMPLETED,,2001-12,2003-01,2003-01,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,214,ACTUAL
NCT04336176,Evaluating Plantar Foot Pressure in a Novel Diabetic Offloading Device,"Does a Novel Diabetic Foot Offloading Boot Reduce the Pressure Time Integral Compared to Usual Standard Care, in Patients With Diabetic Foot Ulcer? A Proof of Concept Pilot Study",The impacts from diabetes are both patient related and healthcare based. Offloading is recognised as the priority treatment for healing neuropathic and neuro-ischaemic plantar foot ulcers. The new PulseFlow DF boot is a device which claims to off load but has little or no evidence on diabetic foot ulcer (DFU) subjects. Thus the primary aim of this study is to observe forefoot plantar pressures in a cross sectional purposively selected sample compared to usual standard of care.,"The impacts from diabetes are both patient related and healthcare based. DFU is associated with a high mortality rate at 34% at 1 year. There is an associated higher limb amputation rate from DFU than other causes. The high mortality rate, high amputation rate and increased socio-economic burden means providing high quality evidence based DFU service provision should be a NHS priority. Offloading is recognised as the priority treatment for healing neuropathic and neuro-ischaemic plantar foot ulcers. Since the provision of non removable devices or total contact casts (TCC) is poor, options have to be available that are equivalent in effectiveness at off loading and healing DFU. By improving the quality of offloading choices and acceptability for devices this will improve healing rates and reduce the cost burden where currently in the UK diabetic foot care in 2015 accounted for 0.6%/585.5million pounds of the NHS budget. The evidence for effectiveness of non removable devices is poor. Therefore any device that offloads to the equivalent or more than previous devices and current usual standard of care must be evidenced. The new PulseFlow DF boot is such a device which claims to off load but has little or no evidence on DFU subjects. Thus the primary aim of this study is to observe forefoot plantar pressures in a cross sectional purposively selected sample compared to usual standard of care.",COMPLETED,,2018-03-22,2018-07-29,2018-06-29,INTERVENTIONAL,NA,NON_RANDOMIZED,SINGLE_GROUP,NONE,DEVICE_FEASIBILITY,12,ACTUAL
NCT06544876,Balance Control and Recovery in Diabetes Peripheral Neuropathy,Balance Control and Recovery in Diabetes Peripheral Neuropathy,"In this study the effects of diabetic peripheral neuropathy will be assessed on balance control, balance recovery, and muscle electrical activity in adults over 50 years.

Aim 1: Determine muscle activity and balance control during a sit-to-stand in adults age above 50 with and without diabetic peripheral neuropathy.

Aim 2: Assess local balance recovery and latency responses to lateral surface perturbation during quiet standing.","Diabetic peripheral neuropathy (DPN) is a common condition affecting patients with diabetes. The prevalence of DPN increases with age and the duration of having diabetes. Approximately 30% of patients with diabetes have peripheral neuropathy globally, and 4.5 million Americans have DPN.

DPN typically affects more distal peripheral nerve branches, resulting in sensory loss. DPN causes axonal damage and leads to a loss of muscle strength. These degenerative effects significantly contribute to fall risks and feelings of instability.

Falls most commonly occur during transitional tasks such as the sit-to-stand (STS) and stand-to-sit (StandTS). The overall objective of this study to assess the effects of DPN on balance control and muscle activity during transitional tasks (STS and StandTS) and during lateral perturbation while standing.

Study procedures:

1. Measures of body weight, height, and limb diameter and measuring including leg length, knee width, elbow width, wrist width, and hand thickness.
2. Measures of sensation of the big toe and heel area for both legs.
3. Surface sensors will be placed on the leg muscles using non-allergic double adhesive tape.
4. Participants will sit down and stand up on a chair with adjustable height.
5. Then, participants will be asked to stand on a treadmill holding a ruler. The treadmill will slightly move left and right, and the muscle activity and balance control will be evaluated.
6. Finally, muscle strength of the legs' muscles will be collected.",RECRUITING,,2023-09-12,2028-08-31,2026-08-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,BASIC_SCIENCE,60,ESTIMATED
