nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00561327,PPARgamma Activation by Losartan in Hypertensive Patients: The Importance of Losartan-Metabolites,,The purpose of this study is to determine whether losartan metabolites are effective in inducing PPARγ target genes in monocytes in losartan-treated patients.,"The losartan metabolite EXP3179 potently induces the activity of the peroxisome proliferator-activated receptor γ (PPAR-γ) as a partial agonist in vitro. PPAR-γ is a nuclear hormone receptor and functions as a regulator of lipid- and glucose metabolism. PPAR-γ ligands improve insulin sensitivity and glucose tolerance, and reduce cardiovascular morbidity and mortality in diabetic patients.

Angiotensin II receptor 1-blocking and PPAR-γ-activating properties of losartan metabolites in patients would markedly improve the pharmacological profile of losartan by combining anti-hypertensive and highly beneficial metabolic actions. We developed the following hypothesis:

1. Hypertensive patients chronically treated with losartan exhibit sufficient plasma levels of EXP3179 to activate PPARγ.
2. PPARγ target genes are induced in monocytes from losartan-treated patients.",UNKNOWN,,2007-09,,,OBSERVATIONAL,,,,,,0,
NCT01615627,Hypotonic Treprostinil Subcutaneous Infusion for Control of Treprostinil Related Site Pain,Hypotonic Treprostinil Subcutaneous Infusion for Control of Treprostinil Related Site Pain,The investigators will test whether hypotonic (diluted) remodulin solution causes less pain than the eutonic (undiluted) solution supplied by the manufacturer.,,WITHDRAWN,No enrollment,2012-07-01,2019-02-28,2019-02-28,INTERVENTIONAL,PHASE4,RANDOMIZED,CROSSOVER,QUADRUPLE,TREATMENT,0,ACTUAL
NCT00856960,The Effect of Hypertension Medications on Renal Blood Flow Measurements in Healthy Males (MK-0000-127),"A Randomized, Double-Blind, Placebo-Controlled, 4-Treatment, 3-Period, Incomplete Block, Balanced Crossover Study to Evaluate the Effects of a Single Dose of Aliskiren and Losartan on Renal Blood Flow Measurements in Healthy Male Subjects","This study will evaluate the effect of Aliskiren and Losartan on renal blood flow using PAH clearance, PC MRA and ASL MRI methodologies.",,COMPLETED,,2010-01,2010-04,2010-03,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,DOUBLE,TREATMENT,12,ACTUAL
NCT06214676,OCTA in Patients With Primary Open-angle Glaucoma,Detection of Microvascular Changes in Patients With Primary Open Angle Glaucoma by Using Optical Coherence Tomography Angiography,Is to investigate retinal microvascular changes in primary open angle glaucoma patients using Optical Coherence Tomography Angiography.,"Optical coherence tomography angiography (OCT-A) is a non-invasive imaging technique developed to visualize vascular networks in the retina and choroid. It utilizes low-coherence interferometry to measure changes in backscattered signal to differentiate areas of blood flow from areas of static tissue.

OCTA provides both structural and functional (i.e. blood flow) information in tandem. The ""corresponding"" OCT b-scans can be co-registered with the simultaneous OCT angiograms so the operator is able to scroll through the OCT angiogram like a cube scan. As a result, the precise location of pathology can be viewed on the corresponding OCT b-scans. This makes OCTA a better tool when detecting the exact location of a retinal pathology.

Glaucoma is the first cause of irreversible blindness and represents approximately 15% of all causes of blindness . This makes it a real public health problem. In 2020, glaucoma affected about 80 million people worldwide, with nearly 75% of open-angle glaucoma Primary open-angle glaucoma (POAG) is a chronic, progressive, blinding, irreversible optic neuropathy characterized by damage to the optic nerve head and retinal nerve fibers with subsequent visual field defects ,elevated intraocular pressure (IOP) is a crucial glaucoma risk factor that causes direct damage to RGCs and the optic nerve . Moreover, glaucomatous retinsl ganglion cells loss occurs as well in people with normal IOP, implying mechanisms behind pressure-mediated damage. RGCs death may be due to the reduced blood supply and microvasculature dysfunction may be essential in glaucoma pathogenesis .

One hypothesis is that POAG is categorized by impaired chemical endothelial signaling between both: a) the inner wall Schlemm's canal endothelial cells as well as endothelial cells located in the ciliary body and the posterior longitudinal muscle that helps to set outflow resistance and b) the ocular vascular endothelial cell and underlying luminal smooth muscle for vessels supplying the retinal ganglion cells (RGCs). This hypothesis could explain why POAG occurs across a spectrum of IOP but it does not consider the role systemic endothelial cell dysfunction may play in the disease.

The non-invasive technique of OCT angiography (OCTA) can image and quantify both large vessels and the microvasculature of the optic nerve head (ONH), retina and choroid layers . Using the OCTA technique, reduced vessel density (VD) was observed in the ONH, peripapillary area and macula, predominantly in primary open-angle glaucoma (POAG)",NOT_YET_RECRUITING,,2024-04,2025-02,2025-01,OBSERVATIONAL,,,,,,30,ESTIMATED
NCT02348476,A Study of Simbrinza™ Therapy in Patients With Open-Angle Glaucoma or Ocular Hypertension,,This study is a retrospective chart review to assess the tolerability and efficacy of treatment with Simbrinza™ used for patients with Open-Angle Glaucoma or Ocular Hypertension.,,COMPLETED,,2014-11,2015-04,2015-04,OBSERVATIONAL,,,,,,150,ACTUAL
NCT01526876,The Effect of Clevidipine on Intracranial Pressure and Cerebral Perfusion Pressure (CCP) in Brain Injured Patients,"Effect of Clevidipine on Intracranial Pressure, Cerebral Blood Flow, Brain Tissue Oxygenation and Brain Cellular Metabolism in Severely Hypertensive Patients With Acute Brain Injury","Patients with acute brain injury are at risk for complications such as increased pressure in the brain (intracranial pressure (ICP)), decreased blood flow, bleeding, and brain swelling (cerebral edema). Several studies have suggested that high blood pressure is associated with a worsening outcome possibly due to an increased rate of continued bleeding or rebleeding, as well as increased brain swelling (cerebral edema). High systemic (body) blood pressure (SBP) may also increase the risk of ongoing bleeding. Therefore lowering the blood pressure (BP) is critical, as continued bleeding occurs most frequently in patients with high BP.

Clevidipine Butyrate (Cleviprex) is a new medication approved by the FDA for the treatment of acute high blood pressure (hypertension). Cleviprex is given through an intravenous line (IV) and has the benefit of being faster acting and easier to control adjustments than other drugs used to treat high BP. Patients who have an acute brain injury and who have severe high BP may benefit from this faster acting medication.

For this study, eligible patients, 18 yrs of age or older, will have been admitted to the Neurocritical care unit within 24 hours after their brain injury, who have high systemic (body) SBP. The treating physicians will have already had multimodality brain monitoring placed for clinical management of the patient (standard care).

The investigators will use Cleviprex to lower their SBP and record brain pressure and brain blood flow measurements from the multimodality monitoring. Due to the severity of their brain injury most of the patients eligible for the study will be unable to provide consent. Informed consent will be sought from a surrogate (family member, spouse or close friend) according to Columbia University Medical Center guidelines.

Cleviprex is fast acting and effects are seen in about 90 seconds. The medication will be started at a low rate, and if the SBP still needs lowering, the dose increased every 90 seconds until the maximum FDA approved dose is reached. If the SBP is still high, another medication used to treat high blood pressure will be added (Cardene or labetolol).

Once the SBP is lowered and is stable, the Cleviprex will be continued for 6 hours. As part of standard care, patients have their blood pressure monitored continuously. After 6 hours the treating physician will make a determination to continue clinical management with cleviprex or another antihypertensive medication.","This is an open-label, single arm, single center study in patients with hypertension in the setting of an acute brain injury. Approximately 15 patients admitted to the Columbia University Neurocritical Care Unit with intracerebral hemorrhage, subarachnoid hemorrhage or traumatic brain injury who are hypertensive and have neuromonitoring probes placed in the course of standard clinical management will be enrolled over a 10-12 month period. Patients must be hypertensive (SBP \> 180mmHg), or have an elevated cerebral perfusion pressure (CPP) above 100 mm Hg and the decision has been made by the ICU team to initiate an infusion of clevidipine to maintain CPP within a target range of 70-90 mm Hg and SBP between 120-180mmHg.

Due to the decreased level of consciousness from their injury, the majority of patients will be unable to provide consent. Informed consent will be sought from a surrogate according to Columbia University Medical Center (CUMC) guidelines (See section 8-Informed Consent Process).

Clevidipine infusion will be used to treat hypertension within the first 24 hours after injury. Multi-modality brain monitoring will have been placed as standard care.

Clevidipine will be infused at an initial rate of 2.0 mg/h for the first 90 seconds and titrated to effect (CPP target range of 70-90 mm Hg) by either doubling or reducing the dose by 50% every 90 seconds (with dose ranging 0-32mg/h of continuous IV infusion).

At the end of 6 hours clevidipine treatment, the treating physician will make a determination to continue clinical management with clevidipine or change to another antihypertensive medication.

Patients will be monitored at 24 hours after infusion for liver function, triglycerides and lipase.",WITHDRAWN,Terminated by Sponsor,2011-11,2012-12-19,2012-11,INTERVENTIONAL,PHASE4,NA,SINGLE_GROUP,NONE,TREATMENT,0,ACTUAL
NCT02964676,Clinical Efficacy and Safety of Minimally Invasive Glaucoma Surgery on Primary Angle Closure Glaucoma,Clinical Efficacy and Safety of Minimally Invasive Glaucoma Surgery on Chinese Primary Angle Closure Glaucoma,"To evaluate the clinical efficacy (intraocular pressure reduction , success rate, the number of antiglaucoma medication) and safety of ab interno trabeculectomy (AIT) with Trabectome in Chinese PACG .","A randomized, single blind, positive parallel control study method was used.This prospective case series will recruit 246 Chinese POAG, 123 cases in the experimental group will receive AIT treatment and 123 cases in the control group will receive trabeculectomy(Trab) surgery.Measurements of intraocular pressure(IOP) , visual acuity, refraction, slit lamp examination of the anterior segment and fundus, optical coherence tomography(OCT) to detect retinal nerve fiber layer thickness, macular thickness, visual field, gonioscopy and ultrasonic biological microscopy (UBM) will be recorded.They will be followed up for 12 months. The main outcome is success rate of IOP reduction and the other outcome are the number of antiglaucoma medication and complications .",UNKNOWN,,2017-01,2019-12,2019-12,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,246,ESTIMATED
NCT01078376,A Comparative Single-Dose Pharmacokinetic (PK) and Safety Study of Azilsartan Medoxomil in Children With Hypertension and in Healthy Adults,"A Comparative Single-Dose Pharmacokinetic and Safety Study of TAK-491 Between Infants, Children, and Adolescents With Hypertension and Healthy Adults","The purpose of this study was to assess the pharmacokinetics (PK) and safety of a single dose of azilsartan medoxomil in children with hypertension, and comparative PK in healthy adults.","Within the past 10 years, the incidence of high blood pressure (hypertension) in children and adolescents has increased all over the world. This increase is connected in part to a growing number of people who are overweight and do not eat right or exercise enough. In younger children though, high blood pressure is a common consequence of underlying diseases, such as renal diseases.

This study looked at a blood pressure medicine called TAK-491 (azilsartan medoxomil) to see how it works in children who have hypertension. Azilsartan medoxomil is a prodrug that converts into TAK-536 (azilsartan), a blood pressure lowering medicine that had not been tested in children.

To be eligible to take part in this study, children with a diagnosis of hypertension (primary or secondary) must have been between the ages of 1 year and 16 years old (up to their 17th birthday). Each child was given one dose of azilsartan medoxomil, followed by a number of blood tests and assessments within 24 hours after taking azilsartan medoxomil to see how the medication is working. Adults who do not have hypertension also took part in this study to provide comparison.

This study took place in 9 sites in the UK and USA. A total of 20 children with hypertension and 9 adults without hypertension participated in this study.

This study lasted about 43 days. This included a 28 day screening period, a 2 day treatment phase and a follow up period. Each participant taking part in this study may have been requested to remain in a hospital for one overnight stay during the course of the study. Each participant was contacted by telephone 6 days and 15 days after taking azilsartan medoxomil.

Takeda has decided to close Cohort 3 (participants between 1 and 6 years of age with hypertension) enrollment early and end this study with the agreement of both the US Food and Drug Administration (FDA) and the Pediatric Committee (PDCO) at the European Medicines Agency. Requests to the FDA and PDCO were submitted to close the study without completion of enrollment in Cohort 3 due to difficulty enrolling this particular patient population. Takeda proposed an alternative option to collect PK data in this age subset by utilizing PK modeling to determine the appropriate doses in children 1-5 years of age in lieu of completing Cohort 3. The FDA and PDCO agreed with this approach.",TERMINATED,Business Decision (see below),2010-05,2013-09,2013-07,INTERVENTIONAL,PHASE1,NON_RANDOMIZED,PARALLEL,NONE,,29,ACTUAL
NCT03388476,Endtidal Carbon Dioxide for Earlier Detection of Pulmonary Hypertension,Endtidal Carbon Dioxide for Earlier Detection of Pulmonary Hypertension in Patients With Suspicion of Pulmonary Hypertension,Measurement of the endtidal carbon dioxide by capnography to exclude or to ensure the diagnosis pulmonary hypertension. The aim of the study is to obtain an endtidal carbon dioxide cut-off value for the diagnostic algorithm for pulmonary hypertension as an easily measurable and cheap diagnostic tool in patients with suspicion of pulmonary hypertension.,"The disease pulmonary hypertension is due to a remodeling of the lung vessels which results in a change of the exhaled air. This change is measurable with a so called capnograph. The investigators want to measure the breath from patients with and without pulmonary hypertension to detect a cut-off value for the diagnosis pulmonary hypertension.

Patients which have the probably diagnosis pulmonary hypertension and are older than 18 years are investigated. This patients will get an right heart catheterization and a measurement from their exhaled air.",ENROLLING_BY_INVITATION,,2018-05-02,2035-01-01,2030-01-01,OBSERVATIONAL,,,,,,500,ESTIMATED
NCT01681576,Assessment of LCZ696 and Valsartan in Asian Patients With Salt-sensitive Hypertension,"A Randomized, Double-blind, Crossover Study to Assess the Effects of LCZ696 and Valsartan in Asian Patients With Salt-sensitive Hypertension","This study will evaluate the effect of LCZ696 and valsartan on natriuresis, diuresis, and blood pressure in salt-sensitive Asian hypertensive patients.",,COMPLETED,,2012-08,2013-10,2013-10,INTERVENTIONAL,PHASE2,RANDOMIZED,CROSSOVER,QUADRUPLE,,72,ACTUAL
NCT00458276,"Study of the Efficacy and Safety of Tezosentan in Patients With Pre-operative Pulmonary Hypertension, Due to Left Heart Disease, Undergoing Open Heart Surgery","Multicenter, Double-blind, Randomized, Placebo-controlled, Parallel-group Study to Assess the Efficacy, Safety and Tolerability of Tezosentan in Patients With Pre-operative Pulmonary Hypertension, Due to Left Heart Disease, Undergoing Cardiac Surgery",Endothelin-1 is a powerful substance that may be involved in causing hemodynamic instability (problems related to unstable blood pressure) during and after open heart surgery. Tezosentan is an investigational intravenous drug that blocks the endothelin receptors. This clinical trial will assess the potential benefit of tezosentan compared with placebo in the treatment of patients undergoing open heart surgery with cardiopulmonary bypass (CPB). Treatment time is from the start of surgery up to 24 hours.,"Endothelin-1 levels are increased during and after cardiac surgery with cardiopulmonary bypass (CPB), and are associated with many deleterious consequences, including increased pulmonary arterial pressure (PAP), increased pulmonary vascular resistance (PVR), reduced myocardial contractility, and ultimately right ventricular failure. Right ventricular failure during weaning from CPB increases the risk of mortality and morbidity, especially in patients with elevated PAP prior to cardiac surgery. Endothelin receptor antagonists (ERAs) have been shown to decrease PVR and pulmonary arterial pressure (PAP), and improve right ventricular function in patients with pulmonary arterial hypertension. In animal models, ERAs have been shown to decrease the incidence of post-bypass pulmonary hypertensive crises. The primary objective of this trial is to demonstrate that tezosentan, a dual ERA, reduces the incidence of clinically relevant right ventricular failure in patients with pre-operative pulmonary hypertension, due to left heart disease, undergoing CPB.",TERMINATED,6 month vital status report not collected after 28 day follow up analysis indicated no difference between placebo \& tezosentan,2007-04,2008-03,2008-02,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,TRIPLE,TREATMENT,274,ACTUAL
NCT01008176,Restoring Sleep Homeostasis to Lower Blood Pressure,Restoring Sleep Homeostasis to Lower Blood Pressure: A Behavioral Prevention and Treatment Approach,"Cutting back on sleep duration has developed into a common, highly prevalent habit in the adult population, and may lead to a major health problem. Large epidemiological studies have demonstrated that short sleep duration is associated with increased risk of cardiovascular disease (CVD). The investigators' preliminary data on the effects of experimental sleep reduction have shown elevation of blood pressure (BP) and inflammatory markers, such as interleukin-6 (IL-6) and C reactive protein (CRP), suggesting that both may play an important role in linking sleep loss and CVD risk. With this background, the investigators hypothesize that restoring sleep homeostasis, i. e. getting adequate amounts of sleep, is an effective behavioral intervention in the treatment of elevated BP.

The investigators will test this hypothesis in subjects with BP above normal and with short habitual sleep duration, as verified by sleep logs and actigraphic recordings. Subjects will either undergo 6 weeks of mild sleep extension, in which 60 min of bedtime will be added to the habitual sleep duration, or subjects will maintain their habitual sleep duration for the following 6 weeks.

Regarding their first specific aim, the investigators expect that sleep extension across 6 weeks will lower BP, inflammatory (IL-6, CRP, cell adhesion molecules) and autonomic markers (catecholamines). In particular, the investigators expect that in subjects with mild BP elevation, i. e. with pre-hypertension, sleep extension leads to normalization of BP.

This study presents a very first approach in using sleep behavior components for the treatment of elevated BP. Therefore, the investigators' second specific aim will characterize the strength of associations between changes in sleep duration, BP, and inflammation, and they will explore factors that are predictive for these changes. In particular, adiposity, as measured by percent body fat, has frequently been shown to be related to short sleep duration and inflammatory processes, but the role of adiposity in modulating the physiological consequences of changes in sleep duration has never been addressed.

If the investigators' hypothesis is correct, sleep extension may be considered as an additional component in current lifestyle intervention programs in combating and preventing hypertension.",,COMPLETED,,2005-09,2012-06,2012-06,INTERVENTIONAL,NA,,PARALLEL,SINGLE,TREATMENT,23,ACTUAL
NCT05394376,Determining Change In Blood Pressure Due to Environment and Loudness,DECIBEL(S): Determining Change In Blood Pressure Due to Environment and Loudness,"Determine the effects of environment and sound on initial and average triplicate screening blood pressure done according to clinical practice guidelines with an automated device.

Standardly obtained blood pressures obtained in a noisy, busy, public space will be higher than attended blood pressures obtained (1) in the same environment but with earplugs to minimize sound and (2) in a quiet, private space without surrounding activity.",,COMPLETED,,2022-08-09,2023-06-01,2023-06-01,INTERVENTIONAL,NA,RANDOMIZED,CROSSOVER,NONE,SCREENING,108,ACTUAL
NCT02867527,Prospective Constitution of Database Gathering Data of Patients Suffering From Glaucoma Followed at University Hospital of Grenoble,Prospective Constitution of Database Gathering Data of Patients Suffering From Glaucoma Followed at University Hospital of Grenoble,"Few publications provide information on the natural history of glaucoma, outside of clinical trials do not always reflect what is observed in common situation for various reasons (specific selection criteria and sometimes restrictive, stronger motivations patients and physicians to comply with follow-up visits and prescribed treatments, etc.). Therefore, much information on the natural history of glaucoma are unknown to date (degradation rate of visual field and visual function over time, risk of blindness in the years following diagnosis, effects of various treatments to reduce intraocular pressure and preserving visual field deterioration, etc.). Obtaining such important data to improve the management of glaucoma patients (choice of treatment methods, identification of predictors of rapid change that can make choosing more aggressive treatment and more regular monitoring, etc.) requires the establishment of cohort of patients followed and treated with the methods usually used in current practice, and besides therapeutic trial.",,ACTIVE_NOT_RECRUITING,,2014-01,2029-01,2029-01,OBSERVATIONAL,,,,,,400,ACTUAL
NCT03825848,The Influence of Post-transjugular Intrahepatic Portosystemic Shunt Hepatic Encephalopathy,The Influence of Shunting Left/Right Portal Vein Branch on Post-transjugular Intrahepatic Portosystemic Shunt Hepatic Encephalopathy: a Multicenter Randomized Controlled Trial,"Through a multicenter randomized controlled trial of TIPS to prevent post-hepatitis B cirrhosis of esophagogastric varices, the incidence of hepatic encephalopathy, the rate of stent patency, the incidence of rebleeding and survival in the left and right branches of the portal vein were compared.","The most common cause of cirrhosis in China is hepatitis B virus infection; post-hepatitis B cirrhosis with gastroesophageal variceal hemorrhage is common in clinical practice; recent studies \[14\] found that implantation of 8 mm diameter is compared with the use of 10 mm diameter stents. The membrane stent significantly reduced the incidence of HE after TIPS without affecting the shunt effect. To further evaluate the effect of ""left/right branch of shunt portal"" on hepatic encephalopathy after TIPS, we intend to conduct the following studies: for individual etiology (post-hepatitis B cirrhosis), the only indication (to prevent recurrent rupture of gastroesophageal varices) ), implanted 8mm diameter Viatorr stent, unified HE evaluation criteria, and stratified multi-center randomized clinical trial study with Child classification, hope to guide TIPS in line with China's national conditions through the high-level evidence-based medical evidence obtained.",UNKNOWN,,2019-06-20,2023-12-31,2023-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,130,ESTIMATED
NCT05363748,Renal Artery Fibromuscular Dysplasia Registry,A Prospective Study of the Renal Artery Fibromuscular Dysplasia Registry in China,"1. Study name: A Prospective Study of the Renal artery fibromuscular dysplasia Registry in China
2. Rationale: Fibromuscular dysplasia (FMD) is an idiopathic systemic noninflammatory arterial disease resulting in narrowing of medium-sized arteries. Renal arteries are most commonly involved vessels, although it can also affect arteries in other vascular territories. Renal artery FMD is the second frequent cause of renovascular hypertension , especially in adolescents. The pathogenesis of FMD is still not understood. There were little Asians in the United States and the European/International FMD registry.
3. Objective: 1) To describe the characteristics of renal artery FMD; 2) To identify environmental/ hormonal factors and exposures (for example smoking) associated with the onset and progression of renal artery FMD; 3)To identify baseline characteristics of the disease associated with an increased risk of complications such as dissections, aneurysms, stroke or myocardial infarction; 4) To provide evidence-based algorithms for the management and follow-up of patients with renal artery FMD; 5) To establish a comprehensive imaging resource including a wide range of presentations of renal artery FMD.
4. Study design: Prospective, multi-center, observational study.
5. Study population: renal artery fibromuscular dysplasia
6. Data Collections: 1) Data on demographic characteristics, clinical characteristics, blood routine, biochemical and plasmic electrolytes and vascular imaging were collected using a questionnaire; 2) The diagnosis of renal artery FMD was based on the identification of focal or multifocal FMD lesions in at least one arterial bed by computed tomography angiography, magnetic resonance angiography and/or digital subtraction angiographies; 3) For the patients with renal artery FMD, screening was performed to assess most arteries and multivessel FMD would be collected; 4) All patients would be followed up.
7. Treatment: Standardized diagnosis and treatment procedure as recommended in the International Consensus on the diagnosis and management of fibromuscular dysplasia.
8. Follow up: 3, 6, 12 months after diagnosis and every year after enrolled.
9. Sample size estimation: About 5 hundred.
10. Timeline: Start of subjects' enrollment: Jan 2021; End of subjects enrollment: December 2026; End of study: December 2036.
11. Organization: The Centre for Epidemiological Studies and Clinical Trials, Ruijin Hospital, Shanghai, China.","1. Study name: A Prospective Study of the Renal artery fibromuscular dysplasia Registry in China
2. Rationale: Fibromuscular dysplasia (FMD) is an idiopathic systemic noninflammatory arterial disease resulting in narrowing of medium-sized arteries and causes stenosis, aneurysm, occlusion, or dissection. Renal arteries are most commonly involved vessels, although it can also affect arteries in other vascular territories. Renal artery FMD is the second frequent cause of renovascular hypertension (RVH), especially in adolescents. FMD often affects two or more arterial beds (prevalence of multivessel FMD: 57 to 66%). Despite traditional views on the role of female hormones, mechanical factors and, more recently, smoking, the pathophysiology of FMD is still not well understood. There were little Asians in the United States and the European/International FMD registry.
3. Objective: 1) To describe the characteristics of renal artery FMD in men and women, older and younger patients and according to different arterial manifestations, ethnic origin in order to individualize management and prevent complications; 2) To identify environmental/ hormonal factors and exposures (for example smoking) associated with the onset and progression of renal artery FMD;3)To identify baseline characteristics of the disease associated with an increased risk of complications such as dissections, aneurysms, stroke or myocardial infarction; 4) To provide evidence-based algorithms for the optimal management and follow-up of patients with renal artery FMD; 5) To establish a comprehensive imaging resource including a wide range of presentations of renal artery FMD, which may be used to improve knowledge and raise awareness in the medical community.
4. Study design: Prospective, multi-center, observational study.
5. Study population: patients with renal artery fibromuscular dysplasia who signed the informed consent will be eligible. The following patients are eligible for inclusion: 1) Patients with established renal artery FMD, at least one string-of-beads (multifocal FMD) or focal stenosis (focal FMD). 2) Patients with so-called ""atypical FMD"" or ""FMD-like presentation"", i.e. patients presenting with at least one dissection or 2 aneurysms \< 60-year-old, in the absence string-of-beads, focal stenosis or evidence of inherited arteriopathy. 3) Children with renal artery FMD may be also included, provided they meet the inclusion criteria and there is no evidence of underlying syndromes such as Williams syndrome, Alagille syndrome or type 1 Neurofibromatosis.
6. Data Collections: 1) Data on demographic characteristics (age, gender, height, and ethnicity), clinical characteristics \[seated office systolic and diastolic blood pressure (BP), smoking, family history on hypertension or FMD, concomitant diseases, current medications, age at diagnosis of renal artery FMD, angiographic subtype of renal artery FMD, symptoms of renal artery FMD at diagnosis and associated atheroma lesions\], blood routine, biochemical and plasmic electrolytes and vascular imaging (arterial beds explored, imaging modality, type, and site of lesions for each vascular bed) were collected using a questionnaire; 2) The diagnosis of renal artery FMD was based on the identification of focal or multifocal FMD lesions in at least one arterial bed by computed tomography angiography (CTA), magnetic resonance angiography(MRA) and/or digital subtraction angiographies (DSA), as recommended in the first international FMD Consensus; 3) For the patients with renal artery FMD, screening was performed to assess all arteries (for example: cerebrovascular, mesenteric, aorta, renal, coronary, visceral, upper and lower extremity arteries) and multivessel FMD would be collected. 4) All patients would be followed up and data ( for example: the blood pressure and restenosis) would be evaluated again.
7. Treatment: Standardized diagnosis and treatment procedure as recommended in the International Consensus on the diagnosis and management of fibromuscular dysplasia.
8. Follow up: 3, 6, 12 months after diagnosis and every year after enrolled.
9. Sample size estimation: About 5 hundred.
10. Timeline: Start of subjects' enrollment: Jan 2021; End of subjects enrollment: December 2026; End of study: December 2036.
11. Organization: The Centre for Epidemiological Studies and Clinical Trials, Ruijin Hospital, Shanghai, China.",RECRUITING,,2021-10-01,2036-12-31,2026-12-31,OBSERVATIONAL,,,,,,500,ESTIMATED
NCT03122730,VentaProst Versus Conventionally-Administered Aerosolized Epoprostenol in Patients Undergoing Cardiac Surgery With CPB,A Two-Part Pharmacodynamic Study to Compare VentaProst (Epoprostenol Solution for Inhalation Via Custom Drug Delivery System) Dosing to Conventionally Administered Aerosolized Epoprostenol Dosing in Cardiac Surgery Patients,The purpose of the Phase 2a study is to: 1) demonstrate that the estimated VentaProst dose is safe and equivalent in effect to a dose administered via epoprostenol aerosolization by the current off-label-use practice; and 2) demonstrate that an optimum effect can be rapidly obtained with VentaProst titration.,"Part I:

This part of the study is designed to demonstrate the dose equivalence between off-label aerosolized epoprostenol and VentaProst using a patient's hemodynamic parameters.

Part II:

This part of the study is designed to establish a dose response relationship of VentaProst to hemodynamic effect by dose escalation in patients who have had cardiac surgery with CPB.",COMPLETED,,2017-08-23,2019-05-30,2019-03-01,INTERVENTIONAL,PHASE2,NA,SINGLE_GROUP,NONE,TREATMENT,15,ACTUAL
NCT00174330,Comparing Amlodipine/Atorvastatin Co-Administration To Amlodipine Alone In Patients With Hypertension And Dyslipidemia,"A Multi-Center, Randomized, Open-Label Study To Evaluate Efficacy And Safety Of Dual Therapy With Atorvastatin Plus Amlodipine When Compared Amlodipine Therapy Alone In The Treatment Of Subjects With Concurrent Hyperlipidemia And Hypertension.",To evaluate efficacy of the dual therapy of atorvastatin + amlodipine vs. amlodipine alone .,,COMPLETED,,2005-05,2006-02,,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,TREATMENT,330,
NCT02951130,Milrinone in Congenital Diaphragmatic Hernia,Milrinone in Congenital Diaphragmatic Hernia,"Infants with congenital diaphragmatic hernia (CDH) usually have pulmonary hypoplasia and persistent pulmonary hypertension of the newborn (PPHN) leading to hypoxemic respiratory failure (HRF). Pulmonary hypertension associated with CDH is frequently resistant to conventional pulmonary vasodilator therapy including inhaled nitric oxide (iNO). Increased pulmonary vascular resistance (PVR) can lead to right ventricular overload and dysfunction. In patients with CDH, left ventricular dysfunction, either caused by right ventricular overload or a relative underdevelopment of the left ventricle, is associated with poor prognosis. Milrinone is an intravenous inotrope and lusitrope (enhances cardiac systolic contraction and diastolic relaxation respectively) with pulmonary vasodilator properties and has been shown anecdotally to improve oxygenation in PPHN. Milrinone is commonly used during the management of CDH although no randomized trials have been performed to test its efficacy. Thirty percent of infants with CDH in the Children's Hospital Neonatal Database (CHND) and 22% of late-preterm and term infants with CDH in the Pediatrix database received milrinone. In the recently published VICI trial, 84% of patients with CDH received a vasoactive medication. In the current pilot trial, neonates with an antenatal or postnatal diagnosis of CDH will be randomized to receive milrinone or placebo to establish safety of this medication in CDH and test its efficacy in improving oxygenation.",This is a pilot trial to determine if milrinone infusion in neonates ≥ 36 weeks' postmenstrual age (PMA) at birth with CDH would lead to an increase in PaO2 with a corresponding decrease in OI by itself or in conjunction with other pulmonary vasodilators such as iNO at 24 h post-infusion.,ACTIVE_NOT_RECRUITING,,2017-10-24,2025-03-31,2024-09-30,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,QUADRUPLE,TREATMENT,66,ESTIMATED
NCT05436730,"""Escape"" Phenomenon of the Antihypertensive Therapy Efficacy","The Role of Ambulatory Blood Pressure Characteristics, Features of the Structural and Functional Vascular Wall State, the Presence and Severity of Obstructive Sleep Apnea Syndrome in Predicting the ""Escape"" Phenomenon of the Antihypertensive Therapy Efficacy.","A little attention is paid to the AHT efficacy escaping problem, which can be explained by the AHT correction simplicity and rapid achievement of the target BP level. Nevertheless, modern statistic data on the effective AH treatment described above let us assume that AHT correction is either totally absent or is untimely in case of the ""escape"" phenomenon development. This could be one of the main reasons for the high prevalence of ineffective AH treatment. The aim of this study is to determine AHT efficacy ""escape"" phenomenon timeline and its predictors in hypertensive patients.",,ACTIVE_NOT_RECRUITING,,2015-09-29,2025-12-30,2016-12-30,OBSERVATIONAL,,,,,,165,ACTUAL
